index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,timbre_cluster,transient_cluster,transient_cluster_k2,transient_cluster_k3,transient_cluster_k4,transient_cluster_k5,transient_cluster_k6,transient_cluster_k7,transient_cluster_k8
197,47.008798,0.069660,0.062639,3613.393,7785.791,3856.119,0.065918,87.819,0.0103,-184.173294,120.132706,-29.808783,72.085182,-1.161269,35.322277,-18.397915,21.442135,-20.734999,-15.345156,-14.240120,7.640159,-2.927408,unpitched,bright,medium,short,5,2,1,2,3,4,3,5,6
198,47.078458,0.185760,0.066824,6600.685,10799.535,4386.959,0.230440,87.813,0.0100,-165.042984,60.817871,3.154434,69.036758,-24.352097,48.500683,-20.267895,29.184492,-9.434897,-10.499785,-4.953867,12.576710,-13.677814,unpitched,bright,loud,short,5,2,1,2,3,4,5,6,7
199,47.264218,0.267029,0.058580,2813.801,5401.245,3140.603,0.068441,65.976,0.0129,-209.818649,144.811829,-45.200718,58.929546,1.266087,13.719478,-12.228496,27.084883,11.343205,-6.357924,-6.365447,14.359055,-4.677229,unpitched,mid,medium,medium,1,1,0,1,1,2,2,2,2
200,47.531247,0.232200,0.059020,4475.975,7796.045,3627.146,0.152134,66.166,0.0100,-175.196213,102.677895,-43.888714,64.090782,-5.619469,34.242207,-15.328840,18.922384,4.768421,-3.595414,-3.581883,12.975856,-3.685113,unpitched,bright,medium,short,5,2,1,2,3,4,5,5,6
201,47.763447,0.220590,0.066242,3788.879,7196.396,3567.326,0.095337,66.166,0.0101,-171.358383,104.180870,-49.218639,70.055458,11.485034,27.357082,-6.313076,14.540159,4.971308,-1.903952,-12.892096,14.116095,2.700923,unpitched,bright,loud,short,1,1,1,1,1,2,2,2,2
202,47.984036,0.058050,0.031468,4898.755,9930.396,4133.134,0.104980,65.596,0.0100,-208.301285,88.856102,-41.955326,62.874973,4.146749,44.584473,-29.302248,19.807009,-4.943749,-2.586874,5.419366,3.961470,0.422394,unpitched,bright,soft,short,5,2,1,2,3,4,5,6,6
203,48.042086,0.255420,0.065675,3537.536,6895.306,3344.625,0.101414,65.785,0.0106,-182.888687,119.521919,-54.552887,67.542305,1.600897,38.646835,-15.381090,16.692469,6.980824,-6.478690,-20.300648,13.119232,3.926836,unpitched,bright,loud,medium,1,1,1,1,1,2,2,2,2
204,48.297506,0.255420,0.045468,3083.798,6615.374,3459.452,0.067447,65.785,0.0158,-236.295090,135.484573,-36.762440,59.336876,3.781515,37.221214,-11.961951,13.425988,1.702708,-10.924763,-14.504751,18.195557,-0.329792,unpitched,mid,soft,medium,1,1,0,1,1,2,2,2,2
205,48.552925,0.185760,0.045952,2212.967,4752.505,3211.190,0.029182,65.406,0.0188,-288.927826,147.744995,-22.459003,65.834579,16.533722,32.023975,-3.101347,18.696947,-0.089206,-6.555042,-5.114086,14.448739,-0.287532,unpitched,dark,soft,short,1,1,0,1,1,2,2,2,2
206,48.738685,0.050000,0.021345,5513.219,9186.064,3934.610,0.154004,67.323,0.0100,-285.165924,84.379005,-11.636196,75.632347,-20.367882,42.401390,-12.603030,11.767130,0.455637,-23.910183,5.531940,0.460452,-4.008185,unpitched,bright,soft,short,3,2,1,2,3,4,5,6,7
207,48.785125,0.278639,0.050454,4371.406,7782.100,3630.085,0.125293,65.406,0.0102,-210.095261,98.997696,-32.635788,83.844627,-10.159399,22.172754,9.702031,4.866382,1.885663,-3.878433,-11.010246,-3.916930,-5.226120,unpitched,bright,medium,long,3,1,1,1,2,3,4,4,5
208,49.063764,0.255420,0.062397,2489.600,3878.785,2549.978,0.079611,65.785,0.0200,-230.811539,162.683548,-72.060333,59.318207,18.756262,39.355564,-20.978743,7.104033,6.787854,-0.553614,-12.102356,4.277892,1.869595,unpitched,dark,medium,medium,1,1,0,1,1,2,2,2,2
209,49.319184,0.243810,0.047280,2651.312,4935.019,3015.749,0.067449,65.406,0.0100,-248.703552,154.378220,-50.691357,57.490017,15.567453,43.446636,-23.963543,18.034126,8.248925,-6.652045,-0.726519,-6.143370,-0.175645,unpitched,dark,soft,medium,1,1,0,1,1,2,2,2,1
210,49.562993,0.267029,0.048828,2795.510,4450.195,3010.753,0.087362,,0.0000,-253.256058,145.697433,-54.135578,55.267628,27.470697,52.897938,-37.440411,14.009117,8.525334,-0.020727,-14.508054,5.285663,-4.343354,unpitched,mid,soft,medium,1,1,0,1,1,2,2,2,2
211,49.830023,0.243810,0.069091,6285.884,9470.694,3666.740,0.240212,65.785,0.0091,-200.654358,43.048100,-16.771736,101.797005,-6.411591,51.630405,-12.233932,13.354156,4.672321,-0.783967,1.523586,6.351378,-3.364990,unpitched,bright,loud,medium,5,2,1,2,3,4,5,6,7
212,50.073832,0.278639,0.062345,3489.267,6578.824,3221.377,0.101289,174.614,0.0334,-235.668610,122.101288,-52.071091,77.447838,12.582715,62.052158,-27.383961,11.149825,15.236922,-7.480807,-4.235933,0.416372,-2.756778,unpitched,bright,medium,long,1,1,1,1,1,2,2,2,6
213,50.352472,0.232200,0.062436,2532.196,4065.674,2744.827,0.070638,65.785,0.0108,-238.724075,153.283417,-63.719208,63.099689,23.996355,56.081985,-25.657742,1.139410,19.147623,0.530031,-7.918607,4.861026,0.387626,unpitched,dark,medium,short,1,1,0,1,1,2,2,2,2
214,50.584671,0.267029,0.060005,2361.743,3515.295,2452.283,0.078552,,0.0000,-275.062103,151.455307,-62.399616,58.527618,48.866058,53.391964,-30.543314,-5.483351,16.539732,3.574349,-11.883746,9.173320,2.154774,unpitched,dark,medium,medium,1,1,0,1,1,2,2,2,2
215,50.851701,0.510839,0.056322,3055.199,5216.777,2870.319,0.096647,,0.0000,-215.613007,136.443192,-68.765533,62.818398,22.487091,34.610027,-10.664781,-0.945852,10.376515,6.950119,-9.009337,-3.030174,-5.353405,unpitched,mid,medium,long,2,1,0,1,1,2,3,1,1
216,51.362540,0.267029,0.052713,2391.354,4723.846,2729.367,0.051310,,0.0000,-250.925858,161.375412,-59.374149,67.372292,17.839178,19.262075,2.839914,5.822475,5.377263,7.402569,-2.316228,-3.290246,-2.497988,unpitched,dark,medium,medium,2,1,0,1,1,2,3,1,1
217,51.629569,0.208980,0.059530,2456.924,4659.105,2740.444,0.054919,118.578,0.0105,-248.621918,162.086136,-57.988331,66.777077,21.399555,11.546649,11.184853,2.970229,0.511340,13.633923,2.127465,-1.031623,-6.236811,unpitched,dark,medium,short,2,1,0,1,0,3,3,1,1
218,51.838549,0.050000,0.034777,3599.562,5749.365,3422.593,0.099805,,0.0000,-236.578568,122.389954,-45.424980,58.785194,12.137782,8.438457,7.009866,4.631001,4.459893,5.663843,-1.962120,-9.522573,-5.244958,unpitched,bright,soft,short,2,1,0,1,2,3,4,1,5
219,51.873379,0.499229,0.060187,3139.884,5676.446,3046.701,0.089311,65.406,0.0100,-197.211166,132.649399,-61.037159,69.734421,10.750962,17.418066,0.056122,11.183222,8.972527,-0.322046,-7.561783,-0.978625,-0.786394,unpitched,mid,medium,long,2,1,0,1,1,2,3,1,1
220,52.372608,0.278639,0.048697,2573.301,4564.178,2523.432,0.081797,175.626,0.0120,-239.960251,161.019775,-71.976532,71.161110,11.763978,8.431853,-15.597688,11.637485,6.607557,2.819950,-10.062461,1.662629,-4.692177,unpitched,dark,soft,long,2,1,0,1,1,2,2,1,1
221,52.651247,0.255420,0.051732,2607.548,4218.635,2467.943,0.086659,,0.0000,-240.785599,164.174820,-75.472092,63.045792,13.714314,22.961132,-23.710268,16.903475,8.711146,-3.934352,-4.290506,6.841544,5.716573,unpitched,dark,medium,medium,1,1,0,1,1,2,2,2,2
222,52.906667,0.267029,0.064028,3534.120,6418.689,3268.824,0.103658,,0.0000,-202.307785,106.772789,-65.345673,75.515503,26.026857,32.281460,4.592363,1.994774,15.542781,3.746218,-7.918922,5.709764,0.936760,unpitched,bright,loud,medium,2,1,1,1,1,2,2,2,5
223,53.173696,0.255420,0.064428,2809.960,3995.814,2568.399,0.092476,,0.0000,-240.609421,144.480606,-85.354065,68.782555,32.560654,56.186630,-20.505901,12.071639,13.100772,-5.960983,-3.104182,2.082601,5.712533,unpitched,mid,loud,medium,1,1,0,1,1,2,2,2,2
224,53.429116,0.232200,0.055594,4818.852,7992.920,3573.831,0.171526,68.733,0.0100,-205.336334,112.652725,-42.110504,69.399940,-10.416107,55.440166,-28.639688,28.434858,3.616713,-8.201738,-5.536309,5.218258,-0.753607,unpitched,bright,medium,short,5,2,1,2,3,4,5,6,6
225,53.661315,0.255420,0.043611,2430.256,4473.289,2983.768,0.060504,,0.0000,-265.797333,164.164627,-33.099762,58.397301,8.631708,32.087387,-31.198927,18.910496,17.054447,-7.253752,-7.751860,4.613288,-1.721385,unpitched,dark,soft,medium,1,1,0,1,1,2,2,2,2
226,53.916735,0.278639,0.058947,2207.750,3584.848,2845.536,0.048027,119.265,0.0114,-284.666870,156.103073,-37.808617,59.638237,29.370522,54.475296,-30.480295,11.458492,18.620325,0.070701,-4.675012,1.281877,2.136109,unpitched,dark,medium,long,1,1,0,1,1,2,2,2,2
227,54.195374,0.255420,0.064852,2261.340,3441.568,2612.220,0.062075,,0.0000,-254.809280,161.401596,-56.723888,54.698742,31.676245,48.031345,-20.762959,6.814126,13.973615,2.031251,-6.327229,-3.629435,3.375904,unpitched,dark,loud,medium,1,1,0,1,1,2,2,2,2
228,54.450794,0.487619,0.057244,2436.349,3516.923,2524.584,0.088379,175.626,0.0192,-258.532349,157.889374,-65.557426,56.470032,37.259449,49.176151,-23.598591,-3.884280,8.009989,-0.352154,-17.965210,7.632577,-2.004863,unpitched,dark,medium,long,1,1,0,1,1,2,2,2,2
229,54.938413,0.534059,0.058249,2506.351,3524.115,2456.238,0.093833,,0.0000,-249.022629,163.711609,-70.005577,42.652390,39.792599,36.898872,-27.293995,7.913864,13.252290,6.260234,-16.185760,9.250883,-11.914680,unpitched,dark,medium,long,1,1,0,1,1,2,2,2,2
230,55.472472,0.243810,0.055348,2547.887,4385.922,2552.727,0.079013,,0.0000,-230.203476,157.301041,-74.498238,62.485218,31.049419,28.227415,-11.088065,3.618823,6.507277,13.691758,-14.691555,1.313041,-14.319522,unpitched,dark,medium,medium,2,1,0,1,1,2,3,1,1
231,55.716281,0.243810,0.047594,2598.572,4579.721,2601.191,0.080078,65.406,0.0100,-241.311905,157.501648,-72.353447,66.950005,23.935047,21.705336,-1.260165,4.891065,0.070183,10.577744,-2.877458,0.834071,-12.537241,unpitched,dark,soft,medium,2,1,0,1,1,2,3,1,1
232,55.960091,0.255420,0.044945,2556.867,4662.407,2596.454,0.089398,65.406,0.0100,-255.454315,160.396744,-66.468933,71.827049,17.884066,16.873520,3.570996,2.000259,1.431380,13.078316,2.005069,-2.756655,-5.240373,unpitched,dark,soft,medium,2,1,0,1,0,3,3,1,1
233,56.215510,0.050000,0.033715,2923.682,5043.076,2740.653,0.069922,175.626,0.0100,-245.638641,152.279053,-69.047211,59.428234,10.171679,9.843676,2.338799,3.892266,-4.045686,14.985507,-6.182807,-7.041252,-7.002602,unpitched,mid,soft,short,2,1,0,1,0,3,3,1,1
234,56.250340,0.615329,0.062130,3090.236,7007.064,3390.062,0.069390,,0.0000,-216.635071,131.478165,-44.896999,76.920525,13.398955,39.333328,-12.254635,13.178196,-2.578772,4.342688,-0.740287,-1.377238,-7.945008,unpitched,mid,medium,long,2,1,1,1,1,2,3,5,1
235,56.865669,0.313469,0.050454,6004.603,10482.825,4175.075,0.201294,,0.0000,-211.143417,61.085415,-18.888834,78.799911,-15.475397,53.016323,-22.256239,18.862289,-21.688736,-9.387873,-12.544530,-5.980774,-9.706250,unpitched,bright,medium,long,5,2,1,2,3,4,5,6,7
236,57.179138,0.050000,0.018677,6249.916,11244.639,4603.857,0.162598,,0.0000,-252.635422,51.860699,-19.855045,58.323669,-3.872297,41.806183,-19.212313,19.809427,-16.039143,-14.358725,-17.657215,-3.179905,-5.404798,unpitched,bright,soft,short,5,2,1,2,3,4,5,6,7
237,57.225578,0.301859,0.047878,4268.691,8771.989,3825.759,0.089482,199.424,0.1085,-239.899063,79.176132,-57.116131,66.732628,6.385034,48.946419,-23.514225,10.970870,-9.885260,-10.463092,-19.565636,-7.435178,-11.247337,unpitched,bright,soft,long,5,2,1,2,3,4,3,5,6
238,57.527438,0.487619,0.076678,3552.296,7355.842,3477.407,0.095521,,0.0000,-158.316925,113.698502,-52.835690,66.658501,7.533466,38.907639,-23.571909,11.571856,-1.080492,1.108153,-16.771605,-0.940127,-5.704567,unpitched,bright,loud,long,5,1,1,1,1,2,3,5,6
239,58.015057,0.050000,0.066090,3955.827,7842.393,3886.970,0.059082,,0.0000,-154.589813,102.344299,-40.552700,60.953144,4.894656,29.753162,-8.870192,-2.249696,-1.993040,0.892556,-12.525016,-8.892786,-10.013366,unpitched,bright,loud,short,2,1,1,1,2,3,4,4,5
240,58.049887,0.255420,0.062709,4057.499,8220.066,4015.835,0.080036,72.993,0.0102,-183.054092,98.549232,-29.717710,73.133163,1.327998,33.464874,0.022724,13.437039,-8.341318,5.691629,-10.948836,-1.002912,-3.516807,unpitched,bright,medium,medium,5,2,1,2,3,4,3,5,6
241,58.305306,0.243810,0.053539,2630.444,5814.944,3304.607,0.043413,72.993,0.0117,-239.635269,147.529938,-31.457390,65.859993,8.673840,30.044189,-8.900712,20.979872,-2.895024,4.424684,-7.614132,-4.588118,-3.424088,unpitched,dark,medium,medium,2,1,0,1,1,2,3,1,1
242,58.549116,0.487619,0.066797,2946.140,5154.448,3189.097,0.070528,73.416,0.0161,-198.371201,147.437271,-43.073528,48.974995,2.188560,33.310444,-29.243093,23.246357,2.437243,-4.737815,-17.162560,9.565483,-1.374453,unpitched,mid,loud,long,1,1,0,1,1,2,2,2,2
243,59.036735,0.069660,0.082518,6418.445,10483.594,4104.112,0.201102,,0.0000,-129.835648,50.496258,-16.616056,77.072929,-26.716475,43.739910,-10.354868,14.968294,-6.137429,-2.284344,-7.680498,6.670724,-6.360722,unpitched,bright,loud,short,5,2,1,2,3,4,5,6,7
244,59.106395,0.208980,0.069375,3984.904,7424.422,3405.927,0.103978,,0.0000,-182.194305,92.674263,-59.147449,77.405212,13.080677,45.322620,-9.513513,9.436079,6.499882,1.227228,-16.345556,3.671468,6.527572,unpitched,bright,loud,short,1,1,1,1,1,2,2,5,6
245,59.315374,0.510839,0.069826,3204.521,6931.777,3429.082,0.074859,68.500,0.0101,-184.049957,125.561859,-50.641251,60.594177,7.826808,54.481461,-16.206734,14.370055,-4.737584,0.156349,-9.662642,5.713987,-1.035920,unpitched,mid,loud,long,5,1,1,1,1,2,3,5,6
246,59.826213,0.243810,0.066060,3876.410,8778.695,3976.815,0.083274,87.307,0.0104,-170.406464,118.723541,-36.614403,56.308994,-11.161603,53.858646,-22.018919,16.945753,-7.738636,-4.937257,-7.598852,0.916819,-10.604630,unpitched,bright,loud,medium,5,2,1,2,3,4,3,5,6
247,60.070023,0.278639,0.063033,4193.962,8621.033,4049.811,0.087285,,0.0000,-186.876465,96.876823,-26.189236,75.641632,-9.528594,37.130932,0.872506,11.606315,-5.336493,2.828132,-6.124993,-0.461947,-2.059496,unpitched,bright,medium,long,5,2,1,2,3,4,5,5,6
248,60.348662,0.301859,0.063404,2390.777,5175.146,3225.493,0.037670,,0.0000,-227.326797,146.392792,-31.313534,64.109558,10.081706,32.042007,-2.141697,19.518188,-7.189345,0.037787,-12.567905,-2.057452,-3.940945,unpitched,dark,medium,long,2,1,0,1,1,2,3,1,1
249,60.650522,0.208980,0.060811,2414.488,4264.708,3060.982,0.051270,103.228,0.0102,-220.054245,159.592270,-45.147942,48.181007,5.395866,35.311584,-23.772804,16.140409,5.040596,-0.559526,-21.640532,2.019469,3.443462,unpitched,dark,medium,short,1,1,0,1,1,2,2,2,2
250,60.859501,0.255420,0.064226,2873.558,5779.324,3329.020,0.063498,234.432,0.0104,-190.390259,147.862946,-46.355431,49.328041,-4.724652,26.122614,-30.682550,25.193821,1.190147,-3.334114,-20.202969,-4.141769,2.150136,unpitched,mid,loud,medium,1,1,0,1,1,2,2,2,2
251,61.114921,0.243810,0.070244,3690.824,7554.239,3837.343,0.071711,130.813,0.0107,-177.471115,107.188606,-37.943573,68.128731,3.031801,34.385689,-6.537089,9.613445,-1.457035,8.875202,-9.455521,-1.629484,-2.321150,unpitched,bright,loud,medium,2,1,1,1,1,3,3,5,6
252,61.358730,0.243810,0.071512,2641.056,5320.659,3203.863,0.048207,,0.0000,-199.620911,148.068359,-44.359818,57.657665,1.476554,30.262886,-15.045053,16.846302,2.197249,-0.092968,-13.341186,0.824139,2.339637,unpitched,dark,loud,medium,1,1,0,1,1,2,3,2,1
253,61.602540,0.050000,0.058585,3153.855,6442.734,3773.859,0.045996,,0.0000,-171.678986,138.118927,-31.909430,46.084412,-0.573845,10.490303,-22.348057,12.932129,2.998307,1.228662,-10.136709,-4.267553,-4.189313,unpitched,mid,medium,short,2,1,0,1,1,2,3,1,1
254,61.637370,0.243810,0.073293,4786.187,9012.624,4091.876,0.136852,68.897,0.0100,-164.792740,104.450493,-15.558059,62.203724,-12.167413,43.500008,-25.341295,25.805792,-7.138016,3.318890,-4.939728,0.229938,-9.858006,unpitched,bright,loud,medium,5,2,1,2,3,4,5,6,6
255,61.881179,0.220590,0.077970,3696.133,8379.646,3830.862,0.079102,68.500,0.0109,-173.848083,115.997169,-36.668205,60.021442,1.371115,52.662872,-28.398626,13.047348,3.774973,2.922246,-6.908974,-2.625658,-11.993036,unpitched,bright,loud,short,5,1,1,1,3,2,3,5,6
256,62.101769,0.050000,0.059510,4111.073,7980.205,3876.719,0.087891,229.078,0.0100,-164.230682,95.563675,-40.717602,61.992821,13.674803,30.755610,-22.308605,-10.623755,6.511202,-4.996095,-8.737045,-4.030658,-10.717971,unpitched,bright,medium,short,2,1,1,1,2,3,4,4,5
257,62.148209,0.243810,0.064501,3610.374,7415.252,3741.738,0.068714,68.897,0.0105,-186.732468,111.984833,-33.673466,73.374702,-4.201115,32.521885,2.920213,10.681858,-3.451411,6.481543,-8.117532,-0.456003,-5.453966,unpitched,bright,loud,medium,2,1,1,1,2,3,3,5,5
258,62.392018,0.255420,0.058268,5068.154,9427.798,4127.415,0.144850,,0.0000,-188.394363,90.953674,-20.891815,71.524071,-13.405345,51.327579,-14.030581,30.776253,-4.721056,-0.856216,-4.884063,1.443060,-10.147447,unpitched,bright,medium,medium,5,2,1,2,3,4,5,6,7
259,62.647438,0.394739,0.068240,2750.423,5655.850,3205.650,0.061844,69.296,0.0175,-195.328033,147.590820,-52.225140,49.267426,-4.712914,42.807968,-23.829842,17.699116,-3.260643,1.401563,-18.062128,0.029373,7.318921,unpitched,mid,loud,long,1,1,0,1,1,2,3,2,1
260,63.042177,0.127710,0.064126,5461.851,9584.070,3691.535,0.190430,68.897,0.0100,-143.666046,64.821251,-59.980785,78.716087,-17.956585,35.338421,-24.842070,20.754255,-11.593884,2.187896,-14.431278,5.313686,-3.018103,unpitched,bright,loud,short,5,2,1,2,3,4,5,6,7
261,63.169887,0.220590,0.068290,3711.281,7185.630,3594.991,0.093848,67.323,0.0102,-181.583755,98.124008,-51.407543,75.667480,19.446733,38.294262,-6.285841,10.348888,6.609553,8.177781,-12.752027,-0.378484,-0.529585,unpitched,bright,loud,short,2,1,1,1,1,2,3,5,6
262,63.390476,0.050000,0.058061,4669.783,9272.197,4184.190,0.110840,130.059,0.0100,-160.529953,84.588760,-40.883007,60.958275,5.370238,31.763006,-18.035292,23.306515,-2.225164,11.470882,-8.262742,3.202607,-8.307806,unpitched,bright,medium,short,5,2,1,2,3,4,5,6,6
263,63.425306,0.510839,0.065444,3523.928,8208.457,3736.758,0.082227,,0.0000,-185.992050,121.161720,-46.874886,58.058731,2.252976,57.534325,-21.171240,24.580273,-4.957430,5.584513,-6.820550,0.677878,0.713280,unpitched,bright,loud,long,5,1,1,1,1,2,3,5,6
264,63.936145,0.255420,0.067998,3614.388,9233.063,4145.408,0.058318,115.870,0.0191,-192.004242,124.956619,-21.789057,53.110538,-9.998990,51.190228,-19.426899,21.502853,-5.054283,-2.448680,-6.593734,-4.850010,0.057588,unpitched,bright,loud,medium,5,2,1,2,3,4,3,5,6
265,64.191565,0.243810,0.063575,3626.148,7428.955,3798.238,0.065696,65.406,0.0101,-197.166656,110.162552,-26.582136,78.727547,-4.288182,28.430544,9.006591,8.028581,-3.874783,5.979874,-2.857511,3.893266,1.123412,unpitched,bright,medium,medium,2,1,1,1,2,3,3,5,5
266,64.435374,0.278639,0.057206,2690.974,5643.422,3194.759,0.048379,,0.0000,-217.641785,142.014877,-46.565479,64.651703,6.188662,38.003834,-9.280128,14.504500,0.614623,7.282689,-7.207018,1.299771,0.706146,unpitched,mid,medium,long,2,1,0,1,1,2,3,1,1
267,64.714014,0.499229,0.068297,2689.136,5072.048,3083.690,0.071411,173.608,0.0108,-194.891266,152.024857,-50.022194,48.576595,3.962077,39.587399,-27.204903,14.932355,9.092541,2.644739,-20.002005,8.959366,6.358589,unpitched,mid,loud,long,1,1,0,1,1,2,2,2,2
268,65.213243,0.510839,0.068992,3012.326,6044.609,3450.316,0.063043,,0.0000,-180.835266,134.977493,-37.262108,52.704823,-5.767889,16.824944,-10.728484,21.724880,7.659081,8.086718,-19.334885,7.187251,6.232833,unpitched,mid,loud,long,1,1,0,1,1,2,2,2,2
269,65.724082,0.476009,0.081659,3162.431,6917.798,3728.723,0.058175,349.228,0.0230,-172.379318,126.089340,-34.977219,44.193462,-0.318329,31.125483,-16.866873,19.525696,-6.698892,4.389705,-13.465973,6.255362,-6.150886,unpitched,mid,loud,long,5,1,1,1,1,2,3,5,6
270,66.200091,0.050000,0.063659,3840.373,7971.592,4073.965,0.064844,325.841,0.0121,-154.631714,108.113037,-39.265961,31.317846,6.485748,35.205730,-14.225128,1.119112,-17.361111,-1.169435,-9.803006,-0.924859,-9.978575,unpitched,bright,loud,short,5,2,1,2,3,4,3,5,6
271,66.246531,0.255420,0.079072,5687.940,9898.720,4196.811,0.188222,,0.0000,-139.254654,68.063400,-20.201233,63.047436,-13.049265,44.422951,-8.994182,15.050752,-10.645120,9.012392,-6.646851,0.966977,-7.856786,unpitched,bright,loud,medium,5,2,1,2,3,4,5,6,7
272,66.501950,0.243810,0.071699,2885.528,6145.772,3345.256,0.057040,,0.0000,-187.027771,144.579086,-38.397442,63.350418,-7.718723,22.237915,-25.227098,20.447252,3.614600,0.802195,-9.974720,1.045991,-3.225629,unpitched,mid,loud,medium,2,1,1,1,1,2,3,5,1
273,66.745760,0.278639,0.067989,3716.245,8474.607,3757.789,0.096172,73.205,0.0101,-170.498245,117.063713,-49.044170,44.790848,6.332301,50.550018,-43.125057,14.992729,1.895514,5.359348,-4.356589,2.839181,-9.522793,unpitched,bright,loud,long,5,1,1,1,1,2,3,5,6
274,67.024399,0.220590,0.050974,3956.496,8666.038,3944.637,0.086768,73.416,0.0121,-188.731018,114.823509,-47.942009,50.984356,-1.856710,51.868042,-23.263477,21.654362,-5.969474,7.290372,-14.237932,-2.286790,-3.719539,unpitched,bright,medium,short,5,2,1,2,3,4,3,5,6
275,67.244989,0.278639,0.083425,5492.701,9912.164,3996.478,0.163281,72.783,0.0101,-141.926010,45.092384,-36.846634,89.447151,2.215232,33.267429,-1.605418,28.730907,-9.983627,8.569550,-11.307478,3.721875,-4.769516,unpitched,bright,loud,long,5,2,1,2,3,4,5,6,7
276,67.523628,0.464399,0.068650,2877.302,5360.717,3051.857,0.074159,86.304,0.0107,-188.925873,140.623322,-58.816502,61.457550,16.735958,32.633469,-12.902920,14.557323,-10.790288,3.363015,-14.725557,4.407033,4.976501,unpitched,mid,loud,long,2,1,0,1,1,2,3,5,1
277,67.988027,0.050000,0.025042,5210.674,10030.166,4354.623,0.109863,,0.0000,-238.353561,97.286453,-30.491016,46.317154,12.283942,46.493580,-25.118061,22.103481,-15.477804,1.829735,-13.967319,0.454492,0.727512,unpitched,bright,soft,short,5,2,1,2,3,4,5,6,6
278,68.034467,0.232200,0.067437,3064.366,6268.213,3375.608,0.066453,65.785,0.0103,-188.205429,132.988312,-51.207775,57.337193,10.295729,41.410381,-24.067705,17.886936,-3.722166,-0.431751,-11.854327,0.813030,-0.474733,unpitched,mid,loud,short,5,1,1,1,1,2,3,5,6
279,68.266667,0.278639,0.072317,4594.667,8797.605,4024.162,0.118984,68.500,0.0100,-164.119568,82.937218,-31.716728,68.484032,3.618536,43.538929,-2.479120,7.737320,-4.751554,11.183497,-12.154000,6.711886,-3.604254,unpitched,bright,loud,long,5,2,1,2,3,4,5,5,6
280,68.545306,0.406349,0.077596,3330.617,6595.740,3368.666,0.090997,,0.0000,-178.710144,123.527817,-51.179001,66.860161,13.207767,54.685249,-26.742771,8.325706,-1.082642,2.889346,-16.619040,-0.378605,-2.781268,unpitched,mid,loud,long,5,1,1,1,1,2,3,5,6
281,68.951655,0.290249,0.066507,4573.121,8967.751,4052.864,0.133019,87.307,0.0135,-173.434464,99.388496,-34.710201,55.368477,5.310124,60.570778,-23.569597,17.042055,-7.444208,3.438209,-11.157725,3.236724,1.981933,unpitched,bright,loud,long,5,2,1,2,3,4,5,5,6
282,69.241905,0.058050,0.051788,5739.887,10461.548,4296.673,0.140544,87.813,0.0100,-167.706024,66.303307,-24.255781,64.219276,-8.610959,49.200527,-15.884870,8.897674,-7.776234,13.443810,-9.260954,6.752661,-3.494796,unpitched,bright,medium,short,5,2,1,2,3,4,5,6,7
283,69.299955,0.278639,0.073709,4704.968,8579.689,3870.767,0.129160,,0.0000,-153.977921,79.802536,-39.400925,70.512794,5.197068,44.898685,-9.872887,1.257313,-9.594080,7.178449,-12.194362,7.161994,-4.963077,unpitched,bright,loud,long,5,2,1,2,3,4,5,5,6
284,69.578594,0.232200,0.067475,3308.855,6373.828,3204.393,0.082264,,0.0000,-195.649948,134.887283,-46.849808,72.326584,-3.769930,35.818623,-18.714735,13.854184,16.303244,6.081262,-10.825392,-1.720574,-6.036166,unpitched,mid,loud,short,2,1,1,1,1,2,3,5,1
285,69.810794,0.278639,0.068202,2635.407,5217.926,3117.756,0.053730,69.296,0.0106,-192.885971,148.086868,-44.805161,57.936798,5.615542,30.074978,-19.118729,13.626513,3.461913,9.916545,-11.573137,0.491063,-4.865950,unpitched,dark,loud,long,2,1,0,1,1,2,3,1,1
286,70.089433,0.255420,0.063100,3204.748,7193.962,3740.686,0.062712,65.785,0.0119,-189.744919,132.336441,-33.451542,50.675213,2.741891,39.627651,-21.417225,20.154467,0.381810,2.276874,-10.712347,-1.525284,-2.242482,unpitched,mid,medium,medium,5,1,1,1,1,2,3,5,6
287,70.344853,0.243810,0.078746,3731.604,7115.745,3586.470,0.085582,68.105,0.0104,-157.204803,110.809402,-44.046104,64.921700,7.299582,31.065887,-8.222706,11.103557,-0.667053,1.356896,-15.641605,12.657271,4.428389,unpitched,bright,loud,medium,1,1,1,1,1,2,3,5,6
288,70.588662,0.069660,0.075586,6244.965,10737.891,4197.616,0.190348,,0.0000,-124.425972,60.176350,-17.063646,71.759758,-25.916214,45.274944,-10.768266,17.459108,-8.883086,7.724528,-18.164013,6.939985,-12.048332,unpitched,bright,loud,short,5,2,1,2,3,4,5,6,7
289,70.658322,0.580499,0.072530,2768.895,5182.324,3042.467,0.075837,,0.0000,-186.093903,149.796967,-50.881367,50.499962,-0.736419,28.749315,-24.336819,15.301303,6.295112,-8.508709,-21.388773,11.453303,4.052479,unpitched,mid,loud,long,1,1,0,1,1,2,2,2,2
