index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,transient_cluster,transient_cluster_k2,transient_cluster_k3,transient_cluster_k4,transient_cluster_k5,transient_cluster_k6,transient_cluster_k7,transient_cluster_k8
75,39.822222,0.301859,0.059807,4456.829,9096.582,4228.305,0.078179,,0.0000,-394.482391,19.520023,0.275694,77.999413,8.823967,25.079733,22.793297,16.259895,8.383167,9.505638,11.035328,10.824024,8.790249,unpitched,mid,medium,long,3,0,1,2,3,3,3,3
76,40.124082,0.278639,0.122227,3044.422,7734.906,4187.247,0.019491,,0.0000,-377.342377,19.153700,18.383760,70.108360,11.796596,29.438025,21.421000,29.285101,11.501228,16.816994,17.053480,12.902116,12.765891,unpitched,dark,loud,short,1,0,0,0,1,1,1,1
77,40.402721,0.050000,0.010507,4448.819,9198.984,4472.855,0.029199,,0.0000,-409.832703,72.715919,-1.372720,63.839294,-4.421731,19.854635,3.950884,22.179974,-1.465272,12.906166,7.111929,6.597659,-0.211898,unpitched,mid,soft,short,2,1,2,1,2,2,2,2
78,40.437551,0.267029,0.095041,3443.109,8274.133,4275.656,0.033630,,0.0000,-433.000366,22.551657,21.768900,69.511925,9.073054,27.788261,25.617188,20.072077,14.694679,15.864545,18.125908,11.074997,11.621449,unpitched,mid,loud,short,0,0,0,0,0,0,0,0
79,40.704580,0.336689,0.053569,3659.294,7641.416,3767.409,0.051481,,0.0000,-332.535370,69.527351,-37.849644,73.058723,-0.442653,30.717831,12.785287,12.727217,14.072488,10.348078,6.751894,9.610840,7.286738,unpitched,mid,medium,long,4,1,2,3,4,4,4,4
80,41.041270,0.301859,0.010904,6415.989,9792.025,3485.327,0.238950,,0.0000,-436.665985,5.189043,-39.332645,98.132179,-17.098463,31.493567,3.235549,22.714808,-1.606014,13.197120,4.570023,11.102406,-1.171320,unpitched,bright,soft,long,3,0,1,2,3,3,3,3
81,41.343129,0.267029,0.127730,2984.126,7822.833,4229.640,0.019185,,0.0000,-381.949463,17.326063,20.906181,73.405510,14.001269,30.129572,22.339186,28.849319,10.872421,16.690077,19.168190,12.766849,11.295690,unpitched,dark,loud,short,0,0,0,0,0,0,0,0
82,41.610159,0.050000,0.009447,3620.692,7911.299,4392.116,0.011719,,0.0000,-449.727966,84.347038,-5.750745,53.746937,0.151298,21.038025,11.894224,16.615280,-1.567184,9.226417,13.095525,8.362312,6.024976,unpitched,mid,soft,short,2,1,2,1,2,2,2,2
83,41.644989,0.255420,0.104310,3210.028,7859.619,4045.717,0.028915,,0.0000,-427.833191,24.281031,18.405006,75.570129,10.627222,28.160009,27.294027,20.995623,12.902682,16.126266,17.985760,10.282347,11.851550,unpitched,dark,loud,short,0,0,0,0,0,0,0,0
84,41.900408,0.050000,0.002092,3863.360,7941.445,4058.596,0.045898,,0.0000,-523.371704,102.069237,-24.887159,52.871967,-15.802938,22.527719,-6.569801,8.839529,-1.407884,9.572348,3.621948,1.528691,0.379901,unpitched,mid,soft,short,2,1,2,1,2,2,2,2
85,41.935238,0.301859,0.056503,3625.157,7606.803,3736.156,0.046875,,0.0000,-320.561707,71.961647,-41.341938,76.765976,1.411195,32.463402,8.740261,11.506932,6.547546,7.971650,8.482539,11.082838,5.224514,unpitched,mid,medium,long,3,0,1,2,3,3,3,3
86,42.237098,0.313469,0.048456,4541.440,8939.469,4099.243,0.078921,,0.0000,-376.983856,27.342075,-13.980052,82.182709,10.540489,24.036482,14.256364,15.168871,12.012270,9.550409,13.208282,10.918068,9.744507,unpitched,mid,medium,long,3,0,1,2,3,3,3,3
87,42.550567,0.290249,0.101860,3179.191,7994.616,4264.162,0.020545,,0.0000,-391.384491,16.601810,13.806951,76.877075,18.614347,30.323177,22.291302,28.183928,9.160595,16.996294,19.096601,12.088988,12.250428,unpitched,dark,loud,medium,1,0,0,0,1,1,1,1
88,42.840816,0.290249,0.087728,3233.557,7862.932,4150.716,0.029935,,0.0000,-435.130890,24.316481,19.254589,73.547173,16.552448,26.657570,25.496941,21.169792,12.865677,15.245580,19.172520,10.054514,8.896648,unpitched,dark,medium,medium,1,0,0,0,1,1,1,1
