time,peak
1.160272,0.325130
1.161723,0.423886
1.163175,0.587152
1.164626,0.410360
1.166077,0.475141
1.167528,0.496630
1.168980,0.112554
1.170431,0.279982
1.171882,0.311423
1.173333,0.276227
1.174785,0.343587
1.176236,0.513820
1.177687,0.405971
1.179138,0.474327
1.180590,0.330966
1.182041,0.351776
1.183492,0.325673
1.184943,0.257996
1.186395,0.327528
1.187846,0.286451
1.189297,0.265958
1.190748,0.399729
1.192200,0.570866
1.193651,0.418593
1.195102,0.530966
1.196553,0.537435
1.198005,0.408731
1.199456,0.384347
1.200907,0.327844
1.202358,0.137435
1.203810,0.458855
1.205261,0.501561
1.206712,0.267903
1.208163,0.527935
1.209615,0.458629
1.211066,0.397014
1.212517,0.435693
1.213968,0.426691
1.215420,0.401086
1.216871,0.405655
1.218322,0.376612
1.219773,0.448632
1.221224,0.357838
1.222676,0.379778
1.224127,0.462113
1.225578,0.219950
1.227029,0.279303
1.228481,0.145306
1.229932,0.415653
1.231383,0.356480
1.232834,0.618095
1.234286,0.229767
1.235737,0.530423
1.237188,0.439312
1.238639,0.436010
1.240091,0.542095
1.241542,0.414431
1.242993,0.200860
1.244444,0.385388
1.245896,0.404705
1.247347,0.458358
1.248798,0.425605
1.250249,0.204343
1.251701,0.358380
1.253152,0.337661
1.254603,0.207872
1.256054,0.307758
1.257506,0.377290
1.258957,0.330875
1.260408,0.406017
1.261859,0.587967
1.263311,0.238498
1.264762,0.382131
1.266213,0.468356
1.267664,0.416014
1.269116,0.371862
1.270567,0.343587
1.272018,0.416286
1.273469,0.485908
1.274921,0.396924
1.276372,0.468310
1.277823,0.342276
1.279274,0.306537
1.280726,0.365935
1.282177,0.163447
1.283628,0.254196
1.285079,0.273694
1.286531,0.224384
1.287982,0.168333
1.289433,0.261615
1.290884,0.359828
1.292336,0.613662
1.293787,0.660891
1.295238,0.244334
1.296689,0.345306
1.298141,0.206560
1.299592,0.324994
1.301043,0.551233
1.302494,0.380864
1.303946,0.365709
1.305397,0.380321
1.306848,0.495273
1.308299,0.420674
1.309751,0.078806
1.311202,0.298213
1.312653,0.367835
1.314104,0.377516
1.315556,0.220267
1.317007,0.323275
1.318458,0.513685
1.319909,0.407329
1.321361,0.580140
1.322812,0.262248
1.324263,0.274644
1.325714,0.536802
1.327166,0.204569
1.328617,0.580683
1.330068,0.285999
1.331519,0.306492
1.332971,0.469215
1.334422,0.160145
1.335873,0.431396
1.337324,0.547704
1.338776,0.446505
1.340227,0.424384
1.341678,0.309432
1.343129,0.445962
1.344580,0.431893
1.346032,0.467813
1.347483,0.415291
1.348934,0.324451
1.350385,0.427731
1.351837,0.419407
1.353288,0.602398
1.354739,0.412124
1.356190,0.293146
1.357642,0.493146
1.359093,0.340285
1.360544,0.312192
1.361995,0.613572
1.363447,0.336802
1.364898,0.490975
1.366349,0.162271
1.367800,0.388871
1.369252,0.393305
1.370703,0.426736
1.372154,0.467632
1.373605,0.284234
1.375057,0.463017
1.376508,0.404569
1.377959,0.404705
1.379410,0.416014
1.380862,0.251029
1.382313,0.445329
1.383764,0.243474
1.385215,0.353540
1.386667,0.430400
1.388118,0.224022
1.389569,0.624384
1.391020,0.274915
1.392472,0.436553
1.393923,0.384347
1.395374,0.157838
1.396825,0.623026
1.398277,0.589912
1.399728,0.386202
1.401179,0.280660
1.402630,0.246460
1.404082,0.472156
1.405533,0.388374
1.406984,0.439629
1.408435,0.286496
1.409887,0.339380
1.411338,0.375345
1.412789,0.313911
1.414240,0.523320
1.415692,0.221896
1.417143,0.419634
1.418594,0.444334
1.420045,0.143949
1.421497,0.371862
1.422948,0.463967
1.424399,0.655960
1.425850,0.559330
1.427302,0.270844
1.428753,0.331328
1.430204,0.299299
1.431655,0.294368
1.433107,0.408822
1.434558,0.253155
1.436009,0.261705
1.437460,0.335083
1.438912,0.315223
1.440363,0.386926
1.441814,0.330061
1.443265,0.262655
1.444717,0.509794
1.446168,0.548247
1.447619,0.151640
1.449070,0.193757
1.450522,0.441755
1.451973,0.351323
1.453424,0.576159
1.454875,0.322687
1.456327,0.252115
1.457778,0.556661
1.459229,0.325447
1.460680,0.297263
1.462132,0.168016
1.463583,0.270753
1.465034,0.387469
1.466485,0.346980
1.467937,0.241439
1.469388,0.518978
1.470839,0.244605
1.472290,0.238498
1.473741,0.420765
1.475193,0.174802
1.476644,0.162814
1.478095,0.286315
1.479546,0.481249
1.480998,0.540692
1.482449,0.457770
1.483900,0.360869
1.485351,0.654829
1.486803,0.492196
1.488254,0.252884
1.489705,0.346980
1.491156,0.223207
1.492608,0.242841
1.494059,0.528071
1.495510,0.267994
1.496961,0.235015
1.498413,0.409817
1.499864,0.206107
1.501315,0.334902
1.502766,0.330559
1.504218,0.208233
1.505669,0.423388
1.507120,0.411988
1.508571,0.400950
1.510023,0.171997
1.511474,0.533183
1.512925,0.340149
1.514376,0.488442
1.515828,0.253879
1.517279,0.260348
1.518730,0.409591
1.520181,0.297806
1.521633,0.381090
1.523084,0.423660
1.524535,0.371681
1.525986,0.495046
1.527438,0.511332
1.528889,0.432572
1.530340,0.607872
1.531791,0.243339
1.533243,0.270753
1.534694,0.302330
1.536145,0.210450
1.537596,0.229088
1.539048,0.444243
1.540499,0.590455
1.541950,0.477449
1.543401,0.427686
1.544853,0.355304
1.546304,0.556435
1.547755,0.392490
1.549206,0.368062
1.550658,0.316535
1.552109,0.299208
1.553560,0.274010
1.555011,0.471975
1.556463,0.405564
1.557914,0.375254
1.559365,0.360461
1.560816,0.331509
1.562268,0.319294
1.563719,0.234517
1.565170,0.252432
1.566621,0.340014
1.568073,0.496404
1.569524,0.496313
1.570975,0.353133
1.572426,0.546347
1.573878,0.426510
1.575329,0.542818
1.576780,0.357204
1.578231,0.464691
1.579683,0.302556
1.581134,0.369916
1.582585,0.534721
1.584036,0.391405
1.585488,0.239900
1.586939,0.419905
1.588390,0.362814
1.589841,0.604660
1.591293,0.491246
1.592744,0.252522
1.594195,0.272698
1.595646,0.246189
1.597098,0.138883
1.598549,0.225469
1.600000,0.591495
1.601451,0.470210
1.602902,0.396698
1.604354,0.513413
1.605805,0.296404
1.607256,0.466546
1.608707,0.326171
1.610159,0.396652
1.611610,0.396109
1.613061,0.185207
1.614512,0.149287
1.615964,0.444379
1.617415,0.368604
1.618866,0.531011
1.620317,0.312373
1.621769,0.357611
1.623220,0.176838
1.624671,0.187559
1.626122,0.265596
1.627574,0.354128
1.629025,0.562316
1.630476,0.224293
1.631927,0.568016
1.633379,0.519973
1.634830,0.266953
1.636281,0.570504
1.637732,0.439222
1.639184,0.395340
1.640635,0.331554
1.642086,0.409681
1.643537,0.369645
1.644989,0.377335
1.646440,0.314725
1.647891,0.311513
1.649342,0.389414
1.650794,0.363447
1.652245,0.262610
1.653696,0.384257
1.655147,0.402262
1.656599,0.268039
1.658050,0.390319
1.659501,0.254603
1.660952,0.593124
1.662404,0.478489
1.663855,0.362316
1.665306,0.541190
1.666757,0.277403
1.668209,0.467722
1.669660,0.426148
1.671111,0.272472
1.672562,0.334359
1.674014,0.250939
1.675465,0.280208
1.676916,0.397240
1.678367,0.220810
1.679819,0.410450
1.681270,0.346935
