time,peak
1.797370,0.025641
1.798821,0.035897
1.800272,0.051282
1.801723,0.051282
1.803175,0.051282
1.804626,0.035897
1.806077,0.056410
1.807528,0.056410
1.808980,0.025641
1.810431,0.030769
1.811882,0.030769
1.813333,0.025641
1.814785,0.025641
1.816236,0.056410
1.817687,0.051282
1.819138,0.056410
1.820590,0.030769
1.822041,0.035897
1.823492,0.025641
1.824943,0.020513
1.826395,0.051282
1.827846,0.046154
1.829297,0.071795
1.830748,0.035897
1.832200,0.035897
1.833651,0.020513
1.835102,0.035897
1.836553,0.020513
1.838005,0.025641
1.839456,0.056410
1.840907,0.051282
1.842358,0.051282
1.843810,0.046154
1.845261,0.025641
1.846712,0.020513
1.848163,0.030769
1.849615,0.035897
1.851066,0.030769
1.852517,0.035897
1.853968,0.020513
1.855420,0.041026
1.856871,0.041026
1.858322,0.030769
1.859773,0.030769
1.861224,0.041026
1.862676,0.020513
1.864127,0.035897
1.865578,0.046154
1.867029,0.051282
1.868481,0.030769
1.869932,0.030769
1.871383,0.030769
1.872834,0.076923
1.874286,0.066667
1.875737,0.071795
1.877188,0.061538
1.878639,0.061538
1.880091,0.061538
1.881542,0.061538
1.882993,0.025641
1.884444,0.056410
1.885896,0.046154
1.887347,0.020513
1.888798,0.041026
1.890249,0.035897
1.891701,0.041026
1.893152,0.025641
1.894603,0.035897
1.896054,0.025641
1.897506,0.041026
1.898957,0.041026
1.900408,0.041026
1.901859,0.035897
1.903311,0.066667
1.904762,0.071795
1.906213,0.041026
1.907664,0.030769
1.909116,0.030769
1.910567,0.035897
1.912018,0.041026
1.913469,0.056410
1.914921,0.056410
1.916372,0.061538
1.917823,0.051282
1.919274,0.035897
1.920726,0.041026
1.922177,0.051282
1.923628,0.020513
1.925079,0.046154
1.926531,0.030769
1.927982,0.061538
1.929433,0.051282
1.930884,0.025641
1.932336,0.041026
1.933787,0.041026
1.935238,0.030769
1.936689,0.035897
1.938141,0.030769
1.939592,0.066667
1.941043,0.030769
1.942494,0.025641
1.943946,0.056410
1.945397,0.066667
1.946848,0.066667
1.948299,0.046154
1.949751,0.035897
1.951202,0.051282
1.952653,0.015385
1.954104,0.015385
1.955556,0.020513
1.957007,0.046154
1.958458,0.046154
1.959909,0.046154
1.961361,0.035897
1.962812,0.041026
1.964263,0.020513
1.965714,0.030769
1.967166,0.051282
1.968617,0.087179
1.970068,0.020513
1.971519,0.041026
1.972971,0.030769
1.974422,0.041026
1.975873,0.020513
1.977324,0.035897
1.978776,0.020513
1.980227,0.020513
1.981678,0.030769
1.983129,0.030769
1.984580,0.025641
1.986032,0.061538
1.987483,0.030769
1.988934,0.061538
1.990385,0.030769
1.991837,0.020513
1.993288,0.015385
1.994739,0.046154
1.996190,0.025641
1.997642,0.056410
1.999093,0.025641
2.000544,0.020513
2.001995,0.030769
2.003447,0.035897
2.004898,0.041026
2.006349,0.015385
2.007800,0.025641
2.009252,0.030769
2.010703,0.051282
2.012154,0.046154
2.013605,0.041026
2.015057,0.051282
2.016508,0.030769
2.017959,0.025641
2.019410,0.030769
2.020862,0.030769
2.022313,0.025641
2.023764,0.030769
2.025215,0.025641
2.026667,0.020513
