index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,timbre_cluster,transient_cluster,transient_cluster_k2,transient_cluster_k3,transient_cluster_k4,transient_cluster_k5,transient_cluster_k6,transient_cluster_k7,transient_cluster_k8
18,23.765624,0.766259,0.107065,1826.470,2725.396,3442.095,0.023627,65.406,0.0101,-196.874237,173.179977,11.473557,8.309642,-2.296606,18.729019,-5.295622,5.769806,0.818943,10.392723,-5.430837,7.861017,-2.514240,unpitched,dark,soft,long,1,0,0,0,0,2,2,2,2
19,24.531882,1.000000,0.098503,1870.885,2884.212,3263.064,0.029780,,0.0000,-200.836456,173.001846,-10.055654,0.238120,6.344842,21.895617,1.859043,6.088709,-1.672103,10.551497,-1.063950,12.133509,-0.832199,unpitched,dark,soft,long,1,0,0,0,0,2,2,2,2
20,26.435918,0.406349,0.285510,1902.093,3435.144,3065.086,0.025431,71.326,0.0360,-126.413414,166.014633,-22.115963,16.667149,9.438561,6.179491,13.230907,15.924484,20.107430,21.421421,1.346041,2.790871,-8.214671,unpitched,dark,loud,medium,1,0,0,0,0,0,0,0,0
21,26.842268,0.050000,0.253928,2824.155,6253.242,4366.846,0.015723,71.326,0.0101,-90.663780,143.684143,2.662612,11.604794,11.857425,13.320259,1.851776,14.954779,8.644233,21.232344,-6.732209,1.840870,-3.375752,unpitched,mid,loud,short,1,0,0,0,2,0,0,3,3
22,26.877098,0.371519,0.257319,1695.455,3236.506,3090.981,0.015137,71.326,0.0664,-162.477737,168.461609,-4.836176,11.523864,0.591337,10.202992,11.199004,10.538967,14.996145,20.702402,11.454117,15.561270,8.202788,unpitched,dark,loud,medium,2,0,0,1,1,0,1,1,1
23,27.248617,0.592109,0.228917,3214.997,6936.590,4551.335,0.038574,69.697,0.0524,-118.881729,126.751762,-7.035907,4.338039,-2.986519,12.781202,-0.082734,20.325155,12.204263,28.440798,16.188129,17.231855,11.546902,unpitched,mid,medium,long,2,1,1,1,1,1,4,4,5
24,27.840726,0.243810,0.192373,3111.621,6621.460,4183.953,0.041748,72.993,0.0139,-100.356682,141.166367,-17.286083,7.190073,0.290160,10.364840,1.109192,11.194125,4.183725,24.662706,3.485459,12.900890,1.306741,unpitched,mid,soft,medium,5,1,1,2,2,4,4,4,5
25,28.084535,0.050000,0.165494,4128.923,9913.887,5345.360,0.040820,71.739,0.0118,-94.256531,119.208458,-10.416383,-15.158646,2.810305,6.850709,3.279868,27.115955,12.462111,22.537672,5.788864,6.394751,6.352018,unpitched,bright,soft,short,5,1,1,2,3,4,4,4,7
26,28.119365,0.394739,0.172229,2124.168,3963.955,3372.955,0.021791,70.915,0.0478,-175.579636,158.274292,-28.598747,-9.182423,11.597237,6.099886,3.854068,12.416865,9.263533,26.567411,7.912603,15.911699,14.323207,unpitched,dark,soft,medium,2,0,0,1,1,1,1,1,1
27,28.514104,0.394739,0.184103,1961.325,3427.471,3137.481,0.026409,71.326,0.0580,-181.338821,155.656982,-25.237192,4.475058,-1.907852,7.509519,5.630656,2.551746,6.977257,19.323566,13.060024,18.801935,15.607866,unpitched,dark,soft,medium,2,0,0,1,1,1,1,1,1
28,28.908844,0.441179,0.159857,3631.961,7536.621,4531.811,0.056353,73.841,0.0129,-115.308594,122.597191,-22.070381,2.113349,-3.486859,7.384382,-2.501484,14.834937,11.047382,25.526821,7.421347,10.452585,4.031693,unpitched,bright,soft,long,5,1,1,2,3,4,4,4,5
29,29.350023,0.185760,0.147895,2808.487,5727.832,4057.803,0.045381,911.033,0.1399,-152.417923,145.579453,-24.899284,-15.092188,-4.388420,2.643323,-2.946158,14.423442,10.991489,29.093275,15.929909,10.121891,2.080724,unpitched,mid,soft,short,2,0,0,1,1,1,4,4,5
