index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,timbre_cluster,transient_cluster
1176,316.383492,0.371519,0.094072,1777.503,2948.744,2283.388,0.049627,,0.0000,-306.610596,141.996826,-9.046456,55.469349,18.681089,11.520061,20.305744,2.342147,8.076014,1.367482,7.057440,4.454031,1.179227,unpitched,dark,medium,long,0,0
1177,316.755011,0.255420,0.063983,3968.043,7568.453,3287.959,0.126465,,0.0000,-183.526901,122.853516,-79.611389,40.946239,-56.733356,4.581126,-9.107451,-11.548183,4.186046,-2.147741,6.011099,14.435400,-1.529941,unpitched,bright,medium,medium,4,4
1178,317.010431,0.162540,0.035263,2710.102,4895.215,2356.389,0.086393,,0.0000,-261.225189,187.814728,-99.781113,53.715080,-19.105721,-3.793801,-0.669210,-12.062876,7.340807,-21.829441,6.842209,-4.634793,-5.116292,unpitched,mid,soft,short,1,1
1179,317.172971,0.139320,0.150433,1408.124,2496.195,2147.179,0.028546,,0.0000,-295.998474,178.926834,21.622578,25.464283,18.414450,6.871717,9.223561,2.363508,-0.090192,-2.058389,0.415459,1.117758,-1.796749,unpitched,dark,loud,short,0,0
1180,317.312290,0.174150,0.046824,4415.540,8506.961,3957.415,0.087616,,0.0000,-338.043396,89.120132,15.069284,109.873444,-33.657696,40.060272,19.490944,-5.313831,27.005619,-7.292220,19.566448,12.361287,2.630003,unpitched,bright,soft,medium,2,2
1181,317.486440,0.348299,0.101742,1734.049,2973.666,2218.690,0.048403,,0.0000,-295.504150,155.654770,0.650032,47.940174,8.517854,10.437774,18.792973,-0.661076,4.333060,-2.516867,7.971410,3.131691,-0.678990,unpitched,dark,loud,long,0,0
1182,317.834739,0.301859,0.055329,3570.669,7628.337,3475.993,0.096047,,0.0000,-199.716293,131.764832,-65.754402,30.078691,-48.589268,12.914679,-23.001814,-3.777373,-0.605622,-6.924656,8.035264,7.876507,0.044546,unpitched,bright,medium,long,4,4
1183,318.136599,0.174150,0.033008,2584.248,4512.552,2531.125,0.074524,,0.0000,-265.372681,176.694916,-84.191582,46.353111,-1.867903,5.578076,-7.332545,-7.103374,3.470256,-19.084150,14.616036,-5.220856,-6.564538,unpitched,mid,soft,medium,1,1
1184,318.310748,0.267029,0.113205,2837.665,5451.489,2941.888,0.061137,,0.0000,-327.352753,132.176254,46.714375,72.728828,-13.116704,28.325304,14.392754,-10.097535,16.918833,-0.574963,13.210299,2.883344,-2.576270,unpitched,mid,loud,medium,2,2
1185,318.577778,0.104490,0.054751,3578.450,5874.258,2465.148,0.121387,,0.0000,-216.526047,152.445847,-117.010132,67.298393,-21.030041,4.200722,6.601887,-6.668487,12.343119,-8.476637,13.289434,0.163628,4.030720,unpitched,bright,medium,short,3,3
1186,318.682268,0.243810,0.116402,887.877,1166.708,2127.890,0.008722,,0.0000,-341.339203,164.463699,44.063946,46.559704,13.078552,11.006366,15.109458,0.677810,9.695647,9.157538,7.684453,6.581609,-0.079759,unpitched,dark,loud,medium,0,0
1187,318.926077,0.290249,0.055593,3219.324,6439.256,3003.580,0.093149,,0.0000,-233.917786,151.226456,-81.770050,41.763802,-50.190708,-2.543625,-5.729781,-17.705227,8.992167,-10.569129,16.201693,8.058689,2.657080,unpitched,mid,medium,long,4,4
1188,319.216327,0.139320,0.186284,843.170,1202.547,1920.464,0.012583,,0.0000,-294.430115,194.747055,37.295609,37.665596,18.971733,10.202519,9.629635,4.088939,5.803849,2.301887,1.532122,-0.899385,-0.085985,unpitched,dark,loud,short,0,0
1189,319.355646,0.127710,0.024620,2427.695,4604.517,2970.474,0.047729,,0.0000,-358.215118,147.940872,-41.525368,74.277122,8.617715,17.078463,5.222639,-3.083652,9.866885,3.291132,13.606864,0.885218,11.070745,unpitched,mid,soft,short,3,3
1190,319.483356,0.162540,0.163214,1758.387,4652.710,3146.330,0.026228,,0.0000,-276.732513,143.289200,50.679253,82.636116,-23.186005,27.021561,7.680309,-7.452363,8.247826,-2.781607,3.891911,5.679115,-2.980051,unpitched,dark,loud,short,2,2
1191,319.645896,0.127710,0.043338,3102.737,5736.804,2840.679,0.092082,,0.0000,-238.341736,155.389359,-80.550331,57.903889,-1.723498,-0.305116,15.729748,-7.327789,5.630614,-4.837400,6.267623,9.793210,0.607060,unpitched,mid,soft,short,3,3
1192,319.773605,0.255420,0.110653,843.901,983.038,2169.149,0.009744,,0.0000,-365.743927,161.132050,55.717533,45.763832,29.374554,11.851051,9.929236,1.750845,-1.563043,1.751892,7.339245,6.388284,6.304236,unpitched,dark,loud,medium,0,0
1193,320.029025,0.267029,0.051441,3379.128,7134.668,3038.671,0.105021,,0.0000,-230.965744,150.579391,-84.216011,48.463032,-46.333271,14.197946,-16.554441,-18.214758,10.421540,-14.227295,19.494101,3.709346,5.110232,unpitched,bright,medium,medium,4,4
1194,320.296054,0.197370,0.034371,2443.761,4374.829,2200.573,0.074002,,0.0000,-281.647919,189.798431,-98.543968,50.369034,-2.565428,-4.564936,-5.860448,-17.542088,0.627488,-23.816261,8.452724,-3.597993,-5.793237,unpitched,mid,soft,medium,1,1
1195,320.493424,0.243810,0.101748,2895.450,5001.576,2804.010,0.090621,,0.0000,-386.540344,116.437508,41.415165,63.712967,7.363414,25.377264,17.072222,-2.623108,13.539969,-3.712266,12.070651,6.036994,-3.914142,unpitched,mid,loud,medium,2,2
1196,320.737234,0.050000,0.013447,4618.897,7200.703,3072.353,0.175098,,0.0000,-380.172058,107.475143,-69.539017,68.378952,-20.124886,20.174633,4.518527,-22.094095,13.162427,-19.614679,17.505383,11.738235,-3.355979,unpitched,bright,soft,short,2,3
1197,320.772063,0.336689,0.097186,1620.268,2848.125,2199.217,0.046712,,0.0000,-319.029205,145.878891,1.882036,58.474140,15.551111,6.868567,20.645813,-1.326164,4.615592,6.521433,8.176517,2.521827,-0.480914,unpitched,dark,medium,long,0,0
1198,321.108753,0.290249,0.051739,3880.155,7505.149,3250.320,0.127122,,0.0000,-218.862488,123.060303,-75.976471,45.010380,-46.191116,7.691636,-11.173038,-7.311177,5.845426,-1.794584,10.684426,7.312838,-6.474177,unpitched,bright,medium,long,4,4
1199,321.399002,0.139320,0.178827,758.334,872.923,1810.405,0.010630,,0.0000,-305.963837,187.115326,45.906853,58.968445,16.568071,10.028896,1.938773,-4.299104,10.843865,1.951529,8.095570,-0.171034,-7.431689,unpitched,dark,loud,short,0,0
1200,321.538322,0.050000,0.025911,1714.788,3221.367,3345.585,0.006250,,0.0000,-407.832825,140.159821,16.419756,75.548080,17.513348,23.978117,8.054730,-8.669271,7.009856,6.414328,15.486873,3.399400,0.771267,unpitched,dark,soft,short,3,3
1201,321.584762,0.092880,0.016863,3150.212,5739.795,2896.518,0.076118,,0.0000,-342.185944,136.041077,-73.767998,79.532806,10.615986,13.094827,6.454027,-6.594234,13.536418,13.025446,13.122377,-1.866041,-1.820560,unpitched,mid,soft,short,3,3
1202,321.677642,0.139320,0.178224,2069.897,5881.877,3240.173,0.025616,,0.0000,-265.677612,142.451508,39.572006,96.495552,-21.219799,38.587280,11.751220,-19.319410,27.737814,-10.422499,8.027040,3.102921,-8.624671,unpitched,mid,loud,short,2,2
1203,321.816961,0.050000,0.025923,4187.406,8587.441,4295.238,0.051660,,0.0000,-338.758484,105.159584,4.804711,81.939468,-24.620953,39.176746,16.717762,-6.517149,31.502781,-11.105273,16.215059,9.775274,-10.481923,unpitched,bright,soft,short,2,2
1204,321.851791,0.092880,0.050611,3619.033,5983.838,2502.867,0.116970,,0.0000,-223.310913,151.262238,-120.876190,76.300331,-16.761742,11.415975,13.062183,-3.227702,14.173643,-6.044730,18.400696,2.436823,-1.025930,unpitched,bright,medium,short,3,3
1205,321.944671,0.255420,0.117591,798.702,937.673,1830.114,0.013028,,0.0000,-366.013336,152.426682,53.355808,52.452232,22.054214,19.517057,15.469207,3.478169,9.677574,3.513123,9.423057,5.826134,-3.787765,unpitched,dark,loud,medium,0,0
1206,322.200091,0.278639,0.058538,4049.070,7514.227,3215.357,0.139004,,0.0000,-200.743393,121.223831,-79.922813,48.630348,-55.797108,15.737304,-11.610578,-8.543096,2.245558,4.002629,12.037945,14.772140,0.820912,unpitched,bright,medium,long,4,4
1207,322.478730,0.197370,0.035673,2647.774,4667.920,2464.797,0.078912,,0.0000,-270.630768,178.902374,-92.120956,58.562386,3.101280,6.537775,-1.132983,-11.318041,2.297382,-18.554457,10.903349,-1.022477,-9.689494,unpitched,mid,soft,medium,1,1
1208,322.676100,0.267029,0.106614,2887.742,5321.393,2896.209,0.061991,,0.0000,-342.582275,123.740417,50.339798,85.942482,-8.162229,31.819038,14.617881,-12.185405,14.019517,-3.557143,13.870625,10.429485,3.653332,unpitched,mid,loud,medium,2,2
1209,322.943129,0.348299,0.099774,1592.246,2488.822,2087.981,0.047048,,0.0000,-315.293579,151.811813,7.619726,53.905228,19.077026,5.747504,12.698423,1.235882,2.747950,-1.780563,9.065902,6.529395,2.549415,unpitched,dark,loud,long,0,0
1210,323.291429,0.290249,0.050769,4218.326,7881.981,3350.968,0.153189,,0.0000,-228.466934,117.584244,-71.506790,56.733475,-49.861713,13.232250,-11.095304,-1.896261,0.402751,-6.402930,12.250396,8.985538,-0.797496,unpitched,bright,medium,long,4,4
1211,323.581678,0.174150,0.145279,1270.542,2633.780,2347.610,0.015839,,0.0000,-309.912476,158.751266,26.872303,69.743057,21.840542,17.937546,11.563607,-2.297913,11.053348,-2.340726,11.337174,1.083874,-10.053503,unpitched,dark,loud,short,0,0
1212,323.755828,0.092880,0.016054,2494.550,4998.096,3116.876,0.039334,,0.0000,-382.383148,144.991867,-48.109676,64.082893,36.972641,20.042645,-1.164206,6.639654,16.494831,1.482829,12.910090,1.289775,-8.810051,unpitched,mid,soft,short,0,3
1213,323.848707,0.150930,0.173479,2105.084,6030.835,3193.250,0.027169,,0.0000,-277.222992,134.805344,39.350780,100.565605,-21.661722,31.672194,18.920633,-12.439270,23.426083,-13.456034,8.262413,2.783004,-10.284476,unpitched,mid,loud,short,2,2
1214,323.999637,0.139320,0.051735,3627.973,6663.698,3054.856,0.109187,,0.0000,-240.969620,144.130920,-81.090317,80.313065,-22.504894,20.566254,11.308009,-6.770794,13.331151,-14.023412,12.462747,-1.207017,-0.564919,unpitched,bright,medium,short,3,3
1215,324.138957,0.243810,0.109697,918.391,1215.647,2276.393,0.006348,,0.0000,-374.695404,147.183212,61.585899,57.286877,26.941298,20.577496,14.936891,3.210043,5.202986,3.344416,6.986752,1.770243,-0.580313,unpitched,dark,loud,medium,0,0
1216,324.382766,0.278639,0.061715,4090.038,7759.131,3286.365,0.131694,,0.0000,-183.736023,126.106041,-74.597595,58.508961,-54.230103,15.307483,-10.126373,-8.789325,-0.519985,-4.754028,6.366890,6.722253,2.467602,unpitched,bright,medium,medium,4,4
1217,324.661406,0.197370,0.035988,2894.629,5256.494,2635.714,0.091119,,0.0000,-265.165955,172.428650,-88.015160,59.264755,-15.271779,3.789309,-0.977266,-18.534218,4.046856,-17.968437,5.648263,-2.213447,-1.595921,unpitched,mid,soft,medium,1,1
1218,324.858776,0.243810,0.111941,2717.633,5133.711,2894.634,0.059082,,0.0000,-349.926758,121.817062,54.495426,82.533569,-1.385149,35.677364,15.823700,-1.844015,21.226526,-11.335019,6.374571,5.767145,-0.287378,unpitched,mid,loud,medium,2,2
1219,325.102585,0.371519,0.100226,1814.875,2855.841,2234.741,0.053757,,0.0000,-299.414917,146.482178,-1.757596,56.630417,11.673634,13.662967,15.991313,1.409579,13.240381,-3.760975,6.946231,7.523048,-0.739047,unpitched,dark,loud,long,0,0
1220,325.474104,0.290249,0.053944,4223.788,7934.157,3388.695,0.147743,,0.0000,-222.253586,120.472748,-67.692154,53.093666,-61.103939,11.967678,-9.265537,-2.965608,0.819938,-5.668884,15.021062,7.669744,4.172452,unpitched,bright,medium,long,4,4
1221,325.764354,0.150930,0.156950,730.650,862.866,1851.699,0.010917,,0.0000,-326.248474,183.241486,55.176643,52.250069,7.499259,23.696505,9.350194,-5.523806,13.806159,-5.927094,2.548643,6.459945,-2.115585,unpitched,dark,loud,short,0,0
1222,325.915283,0.116100,0.019527,2345.605,4177.441,2515.673,0.054288,,0.0000,-378.001831,160.248871,-64.159912,75.397942,10.543709,10.811439,15.440484,1.729606,14.454013,5.437500,20.085594,7.912043,5.415728,unpitched,mid,soft,short,3,3
1223,326.031383,0.174150,0.152816,2252.138,5842.227,3279.148,0.029999,,0.0000,-286.132935,136.414703,43.183468,85.258080,-28.448093,31.022682,18.658459,-6.861285,26.020119,-13.880226,8.428642,4.727340,-5.403523,unpitched,mid,loud,short,2,2
1224,326.205533,0.116100,0.058478,3469.108,5923.588,2726.004,0.113192,,0.0000,-202.229187,154.334488,-108.677101,69.157043,-14.873801,9.351211,10.551537,-5.397135,10.140453,-12.504333,12.412189,3.287953,4.807013,unpitched,bright,medium,short,3,3
1225,326.321633,0.255420,0.109457,1418.375,2639.222,2424.323,0.020083,,0.0000,-326.592743,156.241089,29.414476,50.336483,9.437236,17.055439,23.096569,-0.752489,7.580716,4.165770,8.744932,5.450608,1.733458,unpitched,dark,loud,medium,0,0
1226,326.577052,0.267029,0.065662,3990.792,7516.882,3213.402,0.135437,,0.0000,-172.046387,123.068359,-79.884735,42.310482,-60.443806,9.536891,-16.677336,-3.254115,-3.116106,1.354691,5.264274,8.423669,0.903311,unpitched,bright,medium,medium,4,4
1227,326.844082,0.197370,0.040339,2253.486,4126.001,2293.440,0.063856,,0.0000,-257.458160,193.872025,-81.623482,44.995670,0.355573,-0.587918,-7.505877,-7.792875,-0.132697,-22.370445,9.319056,-8.601674,-4.237527,unpitched,mid,soft,medium,1,1
1228,327.041451,0.243810,0.121410,2862.066,5352.959,2945.092,0.061768,,0.0000,-325.754608,129.370987,53.326847,78.778030,-13.227201,29.384727,14.296052,-5.005410,21.625172,-7.648008,7.316092,6.175472,-2.627266,unpitched,mid,loud,medium,2,2
1229,327.285261,0.127710,0.053375,3707.644,6227.011,2791.550,0.131214,,0.0000,-235.007019,145.507660,-98.306938,69.524635,-20.800108,13.558429,12.975178,-4.801924,12.807672,-9.584514,11.900412,2.412458,2.558574,unpitched,bright,medium,short,3,3
1230,327.412971,0.232200,0.114295,953.866,1300.195,2303.907,0.007394,,0.0000,-352.022034,155.440109,51.520763,57.642532,14.758720,5.696275,23.202818,9.926740,4.370000,7.303832,8.719847,1.931856,-0.171058,unpitched,dark,loud,medium,0,0
1231,327.645170,0.301859,0.053401,3464.992,6991.911,3186.639,0.098904,,0.0000,-224.017075,141.397003,-72.013710,45.149075,-57.220505,6.786197,-6.002531,-6.056207,-2.377299,-0.537407,9.154545,9.548506,0.188965,unpitched,bright,medium,long,4,4
1232,327.947029,0.185760,0.152090,687.418,921.890,1684.065,0.009613,,0.0000,-334.840820,179.128204,48.671852,48.469707,24.757914,8.265984,10.790713,7.377202,4.075041,-3.470228,2.228753,2.882107,1.220073,unpitched,dark,loud,medium,0,0
1233,328.132789,0.092880,0.016196,2597.612,5318.701,2967.722,0.049099,,0.0000,-365.209045,163.432434,-48.745594,67.379852,5.420197,7.906870,4.023323,-2.476371,-1.652601,-2.953253,16.837051,10.297650,8.822412,unpitched,mid,soft,short,3,3
1234,328.225669,0.162540,0.150217,1957.961,5073.223,3200.534,0.018555,,0.0000,-288.868561,144.523972,55.105858,75.481163,-30.321466,41.164421,17.584713,-9.116233,16.428505,-11.741831,2.301207,8.974073,-1.767083,unpitched,dark,loud,short,2,2
1235,328.388209,0.104490,0.050932,3413.586,5885.024,2698.070,0.109082,,0.0000,-210.941818,152.367447,-101.616241,63.981750,-13.880135,8.399282,8.832335,-1.393264,3.346291,-4.183695,6.664918,7.120242,2.166167,unpitched,bright,medium,short,3,3
1236,328.492698,0.255420,0.121230,742.564,915.161,1741.217,0.010498,,0.0000,-358.175323,165.058411,57.521057,47.139927,22.031549,14.236759,14.078788,3.541123,1.369260,-2.168994,6.226660,9.346859,3.425370,unpitched,dark,loud,medium,0,0
1237,328.748118,0.243810,0.060348,4294.070,7895.834,3341.615,0.145441,,0.0000,-198.235016,120.919434,-69.757072,59.944931,-62.353760,18.783422,-8.408552,-5.967325,-2.060692,0.388451,9.847938,7.496904,2.524007,unpitched,bright,medium,medium,4,4
1238,328.991927,0.220590,0.028671,2820.139,5234.722,2615.211,0.086133,,0.0000,-310.008606,167.425461,-75.927048,69.035378,-7.935065,6.721418,-5.338161,-12.554827,6.228576,-15.419591,15.463026,-3.408423,-2.275665,unpitched,mid,soft,medium,1,1
1239,329.212517,0.267029,0.102799,3003.765,5358.179,2903.309,0.068298,,0.0000,-363.999115,111.564674,61.108479,89.252296,-9.923623,31.118746,21.073528,-6.132766,16.585531,-4.266024,8.947747,5.226627,0.847711,unpitched,mid,loud,medium,2,2
1240,329.479546,0.336689,0.093126,1843.341,3034.746,2383.958,0.049593,,0.0000,-296.898224,149.858643,-9.909101,57.446045,16.673399,11.939620,17.997404,-4.175404,6.401712,-0.907020,5.949479,3.792398,-6.485376,unpitched,dark,medium,long,0,0
1241,329.816236,0.050000,0.018242,3329.077,7114.570,4170.633,0.031152,,0.0000,-321.080414,122.622414,-10.082338,44.960907,-12.747574,14.595079,5.469452,-4.429098,8.078366,4.332183,6.244121,3.819627,10.351756,unpitched,mid,soft,short,3,3
1242,329.851066,0.267029,0.058247,4189.345,7696.326,3067.865,0.141174,,0.0000,-202.540588,133.163406,-95.368408,63.251694,-68.949959,11.528694,-9.535548,-16.390570,5.857737,-7.048000,21.832388,1.683797,8.562141,unpitched,bright,medium,medium,4,4
1243,330.118095,0.174150,0.151100,1134.154,1787.256,2208.546,0.016083,,0.0000,-325.302979,161.990051,48.398224,63.068817,8.495042,18.954998,14.808590,-7.325329,10.243209,-2.315729,5.174469,8.255991,-4.865246,unpitched,dark,loud,short,0,0
1244,330.292245,0.092880,0.021097,2847.714,5630.933,3037.678,0.061096,,0.0000,-339.992859,150.922424,-63.329914,86.206718,8.650154,17.159637,17.882515,-2.730885,10.286528,4.916054,15.379640,-4.852131,-1.579161,unpitched,mid,soft,short,3,3
1245,330.385125,0.150930,0.162905,2141.057,6003.149,3283.130,0.030134,,0.0000,-276.064453,140.015884,38.362255,89.163048,-22.831163,31.327826,12.830034,-18.188078,23.189348,-7.518801,7.266067,3.236824,-3.213337,unpitched,mid,loud,short,2,2
1246,330.536054,0.050000,0.030080,3775.665,8518.535,4366.062,0.047656,,0.0000,-355.728851,112.373703,19.183714,79.239388,-23.347507,46.459625,10.836534,-6.584775,35.866447,-14.020117,13.686249,12.448137,-4.721939,unpitched,bright,soft,short,2,2
1247,330.570884,0.092880,0.052832,3515.577,6036.475,2659.835,0.105143,,0.0000,-224.158630,153.057556,-108.908516,72.807358,-17.023888,16.377504,11.243592,-1.322815,10.343395,-10.190844,14.475383,-2.067072,0.856116,unpitched,bright,medium,short,3,3
1248,330.663764,0.267029,0.106482,938.721,1331.470,1979.670,0.013957,,0.0000,-360.020020,151.288452,36.992878,49.209259,29.732306,20.071476,18.305857,6.954047,5.892053,5.545540,12.011415,5.377534,-1.726810,unpitched,dark,loud,medium,0,0
1249,330.930794,0.255420,0.061931,3950.949,7469.213,3062.522,0.131284,,0.0000,-193.416229,138.261246,-93.865417,64.464363,-61.257908,15.370932,-14.963424,-7.542006,4.217426,-8.468402,19.689369,0.229933,6.919795,unpitched,bright,medium,medium,4,4
1250,331.186213,0.220590,0.033349,2696.938,5008.170,2511.187,0.084370,,0.0000,-282.280975,174.476089,-89.850510,66.290504,-5.909758,13.277016,-3.116850,-9.652640,7.483094,-15.922725,16.218206,-4.489825,-2.606351,unpitched,mid,soft,medium,1,1
1251,331.406803,0.081270,0.225923,929.272,1633.832,2160.211,0.005676,,0.0000,-290.155945,195.310211,64.904182,40.279533,22.682405,15.235548,9.336079,5.661819,2.870517,2.702017,3.591512,-0.255500,0.064198,unpitched,dark,loud,short,0,0
1252,331.488073,0.174150,0.047425,4449.049,8560.794,3988.742,0.088257,,0.0000,-338.089233,84.585304,21.838787,113.928246,-30.834143,43.244522,14.265755,-8.622687,23.558146,-5.264307,19.442936,10.099222,5.237553,unpitched,bright,soft,short,2,2
1253,331.662222,0.359909,0.102427,1819.222,3148.710,2220.975,0.052199,,0.0000,-285.471497,145.773575,-9.068186,59.983700,15.587717,10.230670,16.500671,-2.171761,1.671116,-3.310051,9.483202,4.017346,3.691496,unpitched,dark,loud,long,0,0
1254,332.022132,0.050000,0.064945,4051.414,7493.555,3130.264,0.096875,,0.0000,-187.298004,124.012863,-83.770218,62.983391,-53.626362,14.596567,-11.604213,-10.379572,-3.005732,-0.066558,15.115460,5.855052,20.110058,unpitched,bright,medium,short,4,4
1255,332.056961,0.243810,0.059692,4095.045,7649.181,3084.076,0.147594,,0.0000,-211.178574,129.966583,-88.574677,65.079605,-62.550816,7.971317,-14.289806,-8.467330,1.838832,-14.917130,16.337172,-1.129487,6.742328,unpitched,bright,medium,medium,4,4
1256,332.300771,0.185760,0.025887,1612.490,3271.780,2589.853,0.026310,,0.0000,-366.888336,190.807968,-19.795851,53.537239,-6.549711,8.512262,-4.316943,-8.796744,3.482877,-14.225132,7.603980,-10.274367,-6.395189,unpitched,dark,soft,medium,1,1
1257,332.486531,0.081270,0.219894,525.408,562.555,1452.596,0.007202,,0.0000,-316.876282,218.298706,65.210548,27.132809,20.411165,13.398562,3.123754,2.278973,4.788184,3.824939,2.360076,-4.320534,-3.962391,unpitched,dark,loud,short,0,0
1258,332.567800,0.174150,0.057521,3694.730,7088.461,3517.034,0.079407,,0.0000,-364.160461,100.018951,46.607086,114.409744,-28.054071,40.103893,18.229023,-10.325701,24.021173,-12.641608,15.851105,9.284880,-2.008644,unpitched,bright,medium,short,2,2
1259,332.741950,0.359909,0.096751,1698.078,2682.903,2266.008,0.047516,,0.0000,-313.550293,144.647461,5.981555,56.728672,15.900224,12.462739,16.253862,2.384115,7.288140,-5.224406,8.397036,6.795734,-1.976538,unpitched,dark,medium,long,0,0
1260,333.101859,0.290249,0.057655,3812.660,7428.127,3084.335,0.125601,,0.0000,-208.810471,141.298599,-88.902679,67.591896,-54.678463,16.887392,-9.227442,-15.537395,5.309277,-14.007877,12.510515,0.200819,10.907732,unpitched,bright,medium,long,4,4
1261,333.392109,0.197370,0.022661,3221.573,5998.193,2917.396,0.094537,,0.0000,-313.377686,150.379883,-68.702759,75.520851,-12.340731,10.593945,-0.312086,-20.520668,9.642833,-9.179131,12.370008,0.793747,2.072941,unpitched,mid,soft,medium,3,3
1262,333.589478,0.243810,0.110487,2964.132,5444.964,3026.894,0.053134,,0.0000,-331.520386,121.474884,46.530106,85.889427,-17.017748,31.572893,21.984276,-5.199038,21.478132,-7.257368,10.346761,12.547437,2.448959,unpitched,mid,loud,medium,2,2
1263,333.833288,0.359909,0.096581,1765.554,3187.587,2200.060,0.051025,,0.0000,-311.179443,143.072662,5.104348,54.731071,12.364054,10.685178,18.235004,2.284863,10.179596,-1.443335,6.683456,7.835763,1.212585,unpitched,dark,medium,long,0,0
1264,334.193197,0.255420,0.065138,3930.145,7561.899,3182.680,0.130732,,0.0000,-185.549255,131.522446,-79.812737,53.082836,-63.547661,16.672649,-11.628568,-8.618948,1.246036,-1.160999,6.686231,5.129176,5.676727,unpitched,bright,medium,medium,4,4
1265,334.448617,0.050000,0.018083,3145.252,6240.322,2989.083,0.076367,,0.0000,-284.386810,153.119904,-75.827103,46.417645,-29.192144,3.291888,-15.658463,-11.499033,4.590613,-19.842178,8.739065,-1.965995,1.836097,unpitched,mid,soft,short,4,1
1266,334.495057,0.162540,0.024451,2480.523,4511.924,2285.895,0.073242,,0.0000,-307.467316,189.704269,-94.249367,64.592880,2.392994,6.850895,-3.583369,-11.016924,3.786510,-21.724644,12.983282,-6.635512,-2.529648,unpitched,mid,soft,short,1,1
1267,334.657596,0.092880,0.195822,934.608,1390.088,1893.229,0.016764,,0.0000,-294.734528,200.671173,37.963852,27.816809,22.233164,10.718088,7.714451,7.426677,2.948299,-2.959967,2.383396,1.969198,0.541765,unpitched,dark,loud,short,0,0
1268,334.750476,0.174150,0.056405,4323.215,8115.326,3905.410,0.083466,,0.0000,-337.026001,84.557701,30.478771,110.982208,-29.226702,40.785603,17.790096,-7.891593,27.587078,-8.680967,16.763187,10.989983,2.211100,unpitched,bright,medium,short,2,2
1269,334.924626,0.359909,0.101049,1807.673,2852.107,2230.552,0.051033,,0.0000,-299.700836,147.958649,5.478895,56.083477,7.719172,9.514662,15.577752,-0.487456,7.272453,-2.882998,10.604089,4.944234,-2.053791,unpitched,dark,loud,long,0,0
1270,335.284535,0.267029,0.066726,4265.938,7891.919,3499.082,0.139954,,0.0000,-172.839066,109.011604,-67.836174,41.597191,-58.270020,11.044609,-13.591418,-9.892985,-1.573364,4.859054,-1.956543,11.808319,2.357160,unpitched,bright,medium,medium,4,4
1271,335.551565,0.197370,0.042426,2678.705,4999.292,2736.448,0.070801,,0.0000,-241.662521,173.160461,-75.420074,48.942955,-14.831737,7.188929,-10.561981,-11.170804,3.116643,-20.053724,8.874125,-7.016114,0.576311,unpitched,mid,soft,medium,1,1
1272,335.748934,0.267029,0.113739,3162.294,5522.369,2941.192,0.065186,,0.0000,-315.472748,123.224342,38.427902,78.529640,-15.090390,28.988928,17.554741,-4.376589,11.698598,-2.853879,5.325589,6.482693,4.374313,unpitched,mid,loud,medium,2,2
1273,336.015964,0.348299,0.098002,1889.708,3031.319,2539.339,0.051443,,0.0000,-311.951630,140.152756,4.188186,57.424206,14.152049,12.383605,15.203867,-4.641951,8.773254,1.191443,5.809464,6.972518,4.494250,unpitched,dark,loud,long,0,0
1274,336.364263,0.267029,0.055333,3820.485,7726.831,3604.375,0.107157,,0.0000,-203.182449,118.265907,-63.314564,36.150097,-48.786396,10.310086,-16.200670,-2.428933,-1.543819,0.958291,8.407372,9.670489,4.716290,unpitched,bright,medium,medium,4,4
1275,336.631293,0.050000,0.031465,3477.356,6765.732,3214.738,0.092480,,0.0000,-268.664368,144.406448,-63.639759,40.941048,-37.569233,-1.723698,-8.595354,-19.881849,1.444214,-13.877214,3.091617,-0.074744,-0.056387,unpitched,bright,soft,short,4,4
1276,336.666122,0.197370,0.042963,2180.158,4033.887,2541.720,0.060357,,0.0000,-264.122681,187.767212,-63.938572,41.911720,2.858087,-1.389787,-4.528885,-12.068563,-5.728616,-17.106117,0.588751,-2.848377,-7.051687,unpitched,mid,soft,medium,1,1
1277,336.863492,0.243810,0.113815,2740.637,5369.598,3043.113,0.051025,,0.0000,-339.106323,121.611229,51.807835,82.106987,-10.999426,27.727364,22.004942,-10.731963,17.257244,-3.277701,10.231460,13.427332,2.389259,unpitched,mid,loud,medium,2,2
1278,337.107302,0.359909,0.095129,1666.040,2649.930,2174.029,0.048889,,0.0000,-326.779297,150.140121,17.695496,53.691311,14.332366,10.547691,14.576900,-3.137679,4.474908,-2.098852,5.592575,9.274855,3.355699,unpitched,dark,medium,long,0,0
1279,337.467211,0.278639,0.060591,3819.258,7533.929,3264.673,0.115865,,0.0000,-206.908615,135.783585,-74.893654,55.459850,-55.520161,18.374254,-10.794080,-15.419215,1.625972,-8.457601,7.003132,6.087624,7.124878,unpitched,bright,medium,medium,4,4
1280,337.745850,0.185760,0.033252,2417.983,4599.239,2442.397,0.066866,,0.0000,-303.414734,180.375549,-78.852295,59.308758,0.534587,-2.021732,-9.786460,-18.477085,-1.915162,-18.560669,9.684396,-3.223906,1.419683,unpitched,mid,soft,medium,1,1
