index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,timbre_cluster
1100,270.744671,0.185760,0.027620,7717.250,13326.519,5114.345,0.213063,,0.0000,-300.614685,23.924314,-22.335752,27.834808,24.265604,29.630590,14.041851,0.887814,-0.828698,22.604877,2.608969,14.602407,-2.290174,unpitched,bright,medium,short,5
1101,270.930431,0.359909,0.027437,10229.088,15952.630,5141.491,0.446352,,0.0000,-285.690857,-22.702471,0.702149,15.041204,0.154513,24.417778,-9.096556,2.167317,-17.738661,12.424581,-6.083605,11.572004,-9.378007,unpitched,bright,medium,long,5
1102,271.290340,0.127710,0.016269,11159.731,16526.733,5050.960,0.445923,,0.0000,-312.403564,-27.112104,29.462753,36.519871,13.587490,33.954475,-7.623455,14.902328,-35.977329,3.741572,-5.448440,11.234296,-12.675854,unpitched,bright,soft,short,3
1103,271.418050,0.220590,0.028147,9828.436,17062.910,6111.563,0.250171,,0.0000,-305.506287,-27.723104,5.591367,34.876144,27.455709,30.885609,-5.869951,17.038200,6.946570,13.862631,0.090960,23.055166,-1.699155,unpitched,bright,medium,medium,5
1104,271.638639,0.278639,0.027837,9026.182,15254.121,5357.378,0.334688,,0.0000,-278.439911,10.077168,-7.421505,21.989746,-7.194996,21.682310,-6.634280,8.036449,-1.412181,11.673218,-3.981955,14.859544,-4.824277,unpitched,bright,medium,long,5
1105,271.917279,0.267029,0.020240,4975.329,10384.387,4825.934,0.127258,,0.0000,-320.897980,88.634804,-39.340668,30.713488,11.557762,28.669607,5.870299,-4.222617,-13.905169,12.685947,-9.048936,8.631551,-9.947425,unpitched,mid,medium,medium,1
1106,272.184308,0.232200,0.023928,1514.031,2926.362,2921.212,0.014917,,0.0000,-439.145020,149.821655,-6.542709,51.862957,22.269461,21.717133,13.082237,-8.678775,-14.346960,6.956349,3.486356,12.006065,7.317970,unpitched,dark,medium,medium,1
1107,272.416508,0.116100,0.007138,3068.039,6080.194,3619.946,0.054688,,0.0000,-442.015594,125.089569,-46.971615,41.600342,10.543268,-1.229555,-5.018163,-4.759140,-2.592804,18.441307,9.113997,12.393957,7.298973,unpitched,mid,soft,short,1
1108,272.532608,0.348299,0.018986,1983.926,3630.776,3256.067,0.038795,,0.0000,-429.472565,154.714752,-1.942873,32.153725,19.331642,27.864185,-9.547010,0.113038,-13.444434,15.575155,4.301585,8.364442,2.493871,unpitched,dark,medium,long,1
1109,272.880907,0.359909,0.020612,2760.715,5262.177,3333.406,0.045120,,0.0000,-384.913788,124.254471,-38.472557,48.588085,18.155399,28.423244,12.794291,-13.789836,-7.304677,21.346855,-2.605481,12.571040,5.548082,unpitched,dark,medium,long,1
1110,273.240816,0.255420,0.016604,2311.830,4565.039,3455.054,0.035666,,0.0000,-391.657135,149.814087,-9.649925,39.029797,16.843800,22.281643,-2.857949,-11.096660,-9.392586,12.963995,-4.018647,3.534270,-3.156430,unpitched,dark,soft,medium,1
1111,273.496236,0.325079,0.025399,5598.681,9677.318,4133.753,0.150812,,0.0000,-330.309875,61.344570,-34.317230,52.159969,12.855625,32.664463,14.771413,-0.802436,-1.793849,30.718956,-1.741666,11.341968,-2.668020,unpitched,mid,medium,long,5
1112,273.821315,0.127710,0.033965,8650.324,15701.620,5655.691,0.232821,,0.0000,-273.316254,9.993999,29.323706,49.344955,-1.798272,20.961382,11.126082,-7.863070,-11.661777,26.056293,-12.949998,10.672079,-1.172484,unpitched,bright,loud,short,5
1113,273.949025,0.232200,0.024449,6558.402,11044.482,4479.575,0.184501,,0.0000,-321.983063,43.759319,-28.008905,38.725861,14.412112,32.669750,11.522594,-4.028368,-0.164489,30.754772,-3.455768,12.740659,1.126972,unpitched,bright,medium,medium,5
1114,274.181224,0.127710,0.033872,7859.519,14705.383,5551.348,0.200358,,0.0000,-272.482941,18.294558,21.576387,53.727982,4.316021,16.887598,11.820735,-5.744080,-9.386679,23.775673,-11.262961,11.757369,1.356565,unpitched,bright,loud,short,5
1115,274.308934,0.313469,0.032323,9910.268,16498.279,5864.868,0.338850,,0.0000,-260.613617,-4.273787,-4.372446,12.695412,18.175734,23.477293,11.430657,3.285961,4.562974,24.119244,1.588567,6.584271,2.789956,unpitched,bright,medium,long,5
1116,274.622404,0.081270,0.032772,9078.580,16079.919,5604.394,0.270935,,0.0000,-243.275482,-4.088730,6.265041,34.690456,-0.167562,10.959059,6.767520,-5.646705,-9.566509,10.454030,-14.620564,5.377629,0.423210,unpitched,bright,loud,short,5
1117,274.703673,0.406349,0.005316,7089.497,14161.072,5792.658,0.200033,,0.0000,-551.755493,69.705009,-3.278760,-7.619226,17.436384,11.039329,-3.733523,-14.444534,-5.986064,8.211185,-3.929160,3.273765,0.602109,unpitched,bright,soft,long,2
1118,275.110023,0.104490,0.005960,7981.332,15943.184,6119.319,0.253467,,0.0000,-370.204041,52.351460,-6.959076,0.521229,1.121817,5.937248,-16.517427,-14.719996,-6.253675,30.308186,-30.354700,11.869633,-4.224030,unpitched,bright,soft,short,2
1119,275.214512,0.081270,0.011050,3666.742,7593.146,4683.750,0.045837,,0.0000,-391.014679,127.149178,13.424486,14.880420,-0.193165,7.561187,-10.573888,-9.002483,-6.800237,9.771235,-12.825916,8.672389,4.958161,unpitched,mid,soft,short,2
1120,275.295782,0.568889,0.018789,1942.283,3309.653,3252.487,0.022256,,0.0000,-399.145325,169.384415,4.753325,23.874636,11.938586,13.499988,-12.661602,4.025148,-12.099804,11.623919,-7.808103,8.580761,-1.505492,unpitched,dark,medium,long,1
1121,275.864671,0.243810,0.022299,2714.573,4963.403,2810.465,0.066029,,0.0000,-317.479889,148.780746,-71.218117,35.194118,5.341076,8.705321,5.797889,1.002523,5.630371,21.493786,-12.063812,7.340690,-1.690236,unpitched,dark,medium,medium,1
1122,276.108481,0.243810,0.019729,1852.003,3044.012,2614.913,0.045610,,0.0000,-351.229126,182.196823,-37.335686,17.547247,7.334173,6.555748,-7.049198,4.809859,2.956103,4.134447,-14.393874,3.501590,-0.316893,unpitched,dark,medium,medium,2
1123,276.352290,0.116100,0.025233,3265.157,6154.581,3373.561,0.056774,,0.0000,-301.772003,117.725365,-63.598690,51.615101,6.398990,20.828260,20.399916,-1.141930,1.850211,30.425453,-0.288266,10.224435,4.147148,unpitched,mid,medium,short,1
1124,276.468390,0.476009,0.036073,8955.295,15531.079,5582.157,0.306966,,0.0000,-247.621750,-4.962839,-33.115566,12.884475,15.276140,3.736280,-10.707644,7.167142,11.200150,11.431728,-11.686061,11.343707,1.781925,unpitched,bright,loud,long,5
1125,276.944399,0.104490,0.026503,2728.681,6027.144,4282.843,0.027539,,0.0000,-336.099548,129.802887,5.730805,41.598930,22.590759,14.322859,-6.236098,7.829561,1.904396,4.084965,-15.226974,16.571178,7.120972,unpitched,dark,medium,short,1
1126,277.048889,0.197370,0.026263,9726.888,16858.105,6067.498,0.276855,,0.0000,-264.846039,-6.299178,2.171590,24.646528,21.442797,21.876743,-7.118545,30.398184,12.462200,17.402786,-3.002030,20.827526,0.250266,unpitched,bright,medium,short,5
1127,277.246259,0.278639,0.021064,8525.279,15581.964,5567.675,0.281189,,0.0000,-267.344574,1.207000,-35.708652,17.864338,9.444928,13.712067,-21.894178,21.818304,2.589697,13.438235,-15.783900,16.471621,-7.940487,unpitched,bright,medium,long,5
1128,277.524898,0.104490,0.107026,3835.223,7648.594,4609.237,0.072559,,0.0000,-208.865280,91.034157,-17.555609,30.412567,15.076123,30.202389,23.261641,13.294771,10.832348,17.786724,-9.270555,7.988000,-1.244681,unpitched,mid,loud,short,1
1129,277.629388,0.325079,0.078441,2080.175,4283.622,3264.579,0.017612,,0.0000,-306.026062,144.319153,-25.478796,36.079369,14.853213,14.779063,15.965487,-2.903298,7.349833,14.639983,2.407467,6.249501,10.287682,unpitched,dark,loud,long,1
1130,277.954467,0.174150,0.021928,2523.975,5882.602,4331.680,0.034088,,0.0000,-390.330353,162.806519,-5.682846,-6.996511,22.169521,18.575552,-5.245176,9.751053,4.341748,10.340364,-2.418474,4.732116,9.584808,unpitched,dark,medium,short,1
1131,278.128617,0.336689,0.016430,2835.952,6307.793,4038.837,0.073096,,0.0000,-362.023865,153.382141,-16.624237,-3.748749,-0.235106,19.862734,-28.272617,23.167280,-18.067770,22.799980,-8.152163,6.944651,3.610617,unpitched,dark,soft,long,3
1132,278.465306,0.127710,0.022041,1687.091,3138.464,3177.091,0.012410,,0.0000,-399.395294,179.503189,9.288789,21.334715,12.705132,13.371928,-8.863654,0.525384,-3.515752,-0.270220,-0.258981,11.715579,9.099557,unpitched,dark,medium,short,1
1133,278.593016,0.719819,0.023733,2371.493,4406.445,2876.281,0.048805,,0.0000,-334.182281,157.043823,-49.345306,31.630085,6.988441,10.261420,3.630841,2.112154,3.660403,14.360671,-10.414300,7.380078,4.609748,unpitched,dark,medium,long,1
1134,279.312834,0.197370,0.025150,6312.219,10810.864,4533.116,0.177979,,0.0000,-290.162537,61.969997,-36.487263,31.774462,9.023210,15.542542,4.974451,2.799037,5.341559,25.777004,-4.276415,13.298906,3.784408,unpitched,bright,medium,short,5
1135,279.510204,0.267029,0.022586,9504.309,16080.622,5405.641,0.365065,,0.0000,-286.484833,-19.925295,-21.287224,25.098667,-6.478733,15.682058,-10.235687,15.842505,3.444773,21.721977,-15.921721,12.703324,-6.690477,unpitched,bright,medium,medium,5
1136,279.777234,0.220590,0.028922,5008.892,9491.836,4239.611,0.135498,,0.0000,-247.712402,79.271080,-47.589169,44.830173,-2.409458,22.371449,-11.680414,9.531473,-6.282737,18.522844,-14.654640,15.949541,-7.534172,unpitched,mid,medium,medium,5
1137,279.997823,0.104490,0.038861,6767.091,11698.989,4732.864,0.229004,,0.0000,-231.042191,48.448551,-41.710121,25.478497,-7.171559,20.878498,5.799901,2.346073,-4.310965,31.846478,-14.055618,11.395660,-7.821214,unpitched,bright,loud,short,5
1138,280.102313,0.417959,0.016158,4499.166,9384.985,4582.285,0.116726,,0.0000,-334.292877,99.216660,-44.172691,9.668416,-8.163117,5.620624,-3.595405,13.152987,-1.548619,12.813081,-0.996078,11.414319,-3.735801,unpitched,mid,soft,long,2
1139,280.520272,0.232200,0.010157,4846.849,9335.156,4878.244,0.126395,,0.0000,-390.307861,122.220543,-12.070045,-19.493063,1.618074,1.394292,3.640729,7.470846,12.305776,11.973767,-6.366466,13.975878,-3.841730,unpitched,mid,soft,medium,1
1140,280.752472,0.359909,0.015810,5088.582,9373.672,4351.821,0.153854,,0.0000,-333.493286,102.390854,-29.095243,-2.897023,-13.681144,1.700805,-11.607411,5.358430,7.311477,5.635074,-6.266268,10.008565,-6.720498,unpitched,mid,soft,long,2
1141,281.112381,0.371519,0.008641,2572.608,4896.520,3239.846,0.073642,,0.0000,-413.643646,160.583221,-45.392384,14.248092,-5.869836,-7.419438,12.943628,-27.977484,-17.547426,19.676056,-3.620167,-4.157600,-14.801156,unpitched,dark,soft,long,2
1142,281.483900,0.208980,0.022285,769.235,844.328,2445.691,0.004909,,0.0000,-551.020325,165.246185,31.720755,24.992996,29.437506,22.958242,11.924067,13.247820,22.749367,15.870323,9.578027,10.856071,9.104185,unpitched,dark,medium,short,0
1143,281.692880,0.476009,0.011361,1809.141,2915.186,2579.525,0.043143,,0.0000,-440.305847,186.788757,-47.229790,-7.034359,15.053652,1.659276,-1.606577,10.359477,16.908213,3.479982,-7.796273,3.534350,1.764204,unpitched,dark,soft,long,1
1144,282.168889,0.243810,0.025325,1819.906,3255.429,2666.923,0.027721,,0.0000,-395.997040,178.056839,-55.606468,-19.192518,22.206291,6.649318,-6.561409,7.032759,29.761663,21.554323,2.778212,6.807236,4.072147,unpitched,dark,medium,medium,1
1145,282.412698,0.371519,0.031373,7346.966,12491.868,4429.879,0.284209,,0.0000,-240.897018,11.081123,-80.096062,11.262596,-53.948227,31.378754,-38.039631,33.347885,-17.188854,21.263365,-15.663184,19.876575,-10.285741,unpitched,bright,medium,long,3
1146,282.784218,0.104490,0.029838,2487.371,5424.214,3852.395,0.019678,,0.0000,-348.738220,125.839149,-22.348476,26.528515,3.367874,32.270081,1.809677,33.801685,14.998845,17.416958,3.721591,12.352818,-1.174080,unpitched,dark,medium,short,1
1147,282.888707,0.452789,0.026644,7068.581,13619.751,5246.332,0.195959,,0.0000,-274.299103,1.756508,-59.792736,21.402020,5.223540,31.651453,-11.163958,30.576023,9.901825,23.054935,-13.435054,22.139975,-4.850620,unpitched,bright,medium,long,5
1148,283.341497,0.464399,0.028764,2364.530,4528.275,2952.049,0.046172,,0.0000,-338.239838,149.797150,-40.168381,40.818619,1.713137,14.669391,2.034543,2.233012,4.474514,19.496784,-1.028104,11.056614,4.372381,unpitched,dark,medium,long,1
1149,283.805896,0.116100,0.012098,5063.343,12450.107,5115.475,0.140980,,0.0000,-338.642151,91.800842,-38.914047,6.590658,0.398363,16.600418,-21.387613,34.816807,-19.115347,38.277237,-2.142795,18.932259,4.448318,unpitched,mid,soft,short,3
1150,283.921995,0.406349,0.008713,3283.048,6614.880,3644.301,0.104153,,0.0000,-420.208038,132.278839,-37.494503,22.350830,-25.993904,11.620954,0.545966,-18.229017,12.546648,21.863403,-11.913950,4.374233,-8.004616,unpitched,mid,soft,long,2
1151,284.328345,0.174150,0.025078,946.984,1059.164,2602.167,0.005096,,0.0000,-496.860260,157.166840,10.535603,31.476353,25.782639,26.337341,22.008835,15.580412,16.514614,14.567889,8.294440,8.721552,0.596027,unpitched,dark,medium,short,0
1152,284.502494,0.534059,0.017877,2001.221,3260.219,2866.443,0.040185,,0.0000,-422.595215,159.377365,-50.437969,-0.277022,21.201359,10.191999,7.180288,20.964247,16.253912,3.782312,3.070065,12.563294,0.170075,unpitched,dark,medium,long,1
1153,285.036553,0.197370,0.032043,1890.641,3541.016,2866.170,0.016439,,0.0000,-394.503540,148.168884,-66.319977,-4.478955,29.567675,10.158402,4.555639,28.920462,30.999434,9.915896,5.331661,20.072220,11.906241,unpitched,dark,medium,short,1
1154,285.233923,0.150930,0.032673,7310.036,13578.223,5177.652,0.225446,,0.0000,-242.222763,18.957394,-57.118156,-7.844972,-19.027464,43.405357,-7.216394,33.462269,-26.242819,12.855285,-6.406661,25.045414,-1.646682,unpitched,bright,medium,short,3
1155,285.384853,0.197370,0.032209,1492.871,2353.101,3237.403,0.013184,,0.0000,-495.010315,104.817177,-3.165677,16.653326,30.618286,35.376167,19.511236,19.213438,6.631033,10.870859,8.674355,18.118559,9.905009,unpitched,dark,medium,short,0
1156,285.582222,0.162540,0.022997,6399.577,11873.408,4779.177,0.145898,,0.0000,-331.261444,0.817641,-55.055298,40.035660,5.614485,41.058819,-0.402177,29.821745,5.782879,14.767191,-13.151720,16.690273,-4.979856,unpitched,bright,medium,short,5
1157,285.744762,0.197370,0.032610,1445.663,2647.388,3376.618,0.004395,,0.0000,-520.967834,104.290833,9.335151,26.603218,32.494202,26.024006,15.833509,19.457624,20.551477,14.361069,7.598164,15.387165,10.901524,unpitched,dark,medium,short,0
1158,285.942132,0.174150,0.023878,6063.779,11350.869,4723.595,0.149023,,0.0000,-331.220825,10.547302,-61.539364,28.360912,-0.823877,37.895046,-7.079588,30.090542,9.097053,20.088011,-9.200852,19.367313,-10.484371,unpitched,bright,medium,short,5
1159,286.116281,0.197370,0.029941,2165.078,4060.205,3624.059,0.023953,,0.0000,-506.847931,98.272324,16.577423,28.299393,29.354383,32.429451,10.124091,14.616019,18.294350,13.578842,6.948769,17.857159,13.332446,unpitched,dark,medium,short,0
1160,286.313651,0.232200,0.018509,6005.915,11446.436,4775.350,0.132440,,0.0000,-369.626495,14.448875,-47.026234,40.591465,4.180608,39.285339,-3.421855,34.791279,7.372914,13.778200,-12.344921,22.822605,-3.078887,unpitched,bright,medium,medium,5
1161,286.545850,0.220590,0.029061,1563.818,2613.054,3302.521,0.015601,,0.0000,-515.088562,113.088699,14.914579,23.502354,27.201319,29.448456,14.794668,20.410389,17.996948,10.032035,0.207974,14.036613,12.484385,unpitched,dark,medium,medium,0
1162,286.766440,0.208980,0.017585,6718.442,12434.858,4917.785,0.163137,,0.0000,-350.659393,6.041091,-50.335289,33.131496,-2.526757,40.816910,0.334761,30.562965,5.111712,13.915224,-15.290698,18.911613,-4.191576,unpitched,bright,medium,short,5
1163,286.975420,0.278639,0.013672,2338.724,4628.777,3499.561,0.043184,,0.0000,-463.479736,139.974060,-5.902241,23.710339,6.889190,30.918020,7.940842,2.371184,13.133341,12.214006,-7.074355,11.523942,1.881038,unpitched,dark,soft,long,1
1164,287.254059,0.406349,0.010385,2498.484,5568.127,3245.550,0.062215,,0.0000,-420.718445,155.114151,-31.697273,30.785299,-22.844650,15.596475,6.383655,-11.957702,7.480778,9.608379,-15.070043,1.909264,0.417849,unpitched,dark,soft,long,2
1165,287.660408,0.197370,0.007858,2044.653,4724.638,3343.891,0.032112,,0.0000,-509.621155,150.433395,-14.932240,28.819004,-6.858766,13.682291,14.608156,-10.176096,15.382581,11.899071,-15.390966,1.780861,6.259411,unpitched,dark,soft,short,1
1166,287.857778,0.220590,0.021883,1023.578,1596.687,2456.268,0.005396,,0.0000,-486.536133,173.666275,11.669603,27.000315,30.928707,27.809387,20.869122,12.935165,10.599215,0.389951,-3.355162,2.254189,3.836101,unpitched,dark,medium,medium,1
1167,288.078367,0.452789,0.018911,1548.906,2568.373,2176.175,0.032751,,0.0000,-399.482269,200.878006,-49.606922,-10.275929,10.071826,11.495137,6.427782,8.749346,-1.181043,-14.503284,-5.481993,9.007136,5.325456,unpitched,dark,medium,long,1
1168,288.531156,0.174150,0.022317,1047.181,1689.011,2467.436,0.006805,,0.0000,-466.212341,183.332352,4.229278,16.892151,30.903605,29.566629,18.604576,17.937027,8.250759,-5.743729,-4.924676,4.777123,6.323611,unpitched,dark,medium,short,1
1169,288.705306,0.185760,0.025058,5905.732,12503.191,5265.026,0.075109,,0.0000,-290.765869,58.322563,-36.355209,17.880886,-6.310813,43.386658,-12.279789,38.634586,-16.236872,13.050313,-10.966544,23.633804,3.925274,unpitched,bright,medium,short,3
1170,288.891066,0.081270,0.063743,8242.374,14208.838,5123.375,0.259975,,0.0000,-171.941864,-9.071962,-62.559666,-17.427568,-29.336597,27.850098,-12.117726,24.006937,-29.247274,2.721549,-5.366392,24.591574,2.840393,unpitched,bright,loud,short,3
1171,288.972336,0.185760,0.028419,2627.352,5003.303,3187.305,0.028521,,0.0000,-357.442139,141.908417,-50.370354,6.388640,21.095140,18.574738,-4.053495,28.782782,16.986565,4.187398,-6.989172,8.393044,5.390880,unpitched,dark,medium,short,1
1172,289.158095,0.208980,0.019875,7209.170,13138.654,5078.940,0.241314,,0.0000,-277.124237,32.464859,-45.728352,6.535548,-18.474854,33.843178,-18.882799,28.534832,-23.340454,9.701466,-14.035743,19.846704,1.463311,unpitched,bright,medium,short,3
1173,289.367075,0.185760,0.032549,6942.340,13341.719,5277.259,0.171186,,0.0000,-250.640915,39.656372,-29.068087,21.651869,-7.215040,52.150227,-1.315008,38.822556,-22.540476,9.633890,-10.696022,21.780830,-2.989815,unpitched,bright,medium,short,3
1174,289.552834,0.185760,0.039083,7498.199,13530.452,5065.810,0.235983,,0.0000,-228.359512,6.275165,-70.579636,-8.541913,-38.327484,37.633137,-20.770643,30.077845,-31.286560,14.223793,-8.329607,32.003147,-2.253121,unpitched,bright,loud,short,3
1175,289.738594,0.232200,0.029469,2973.220,6630.176,3950.802,0.031134,,0.0000,-354.046692,107.434464,-29.529806,24.578262,3.989222,47.472145,8.940303,32.918159,-6.764421,6.800495,-1.256184,13.455910,-0.211475,unpitched,mid,medium,medium,3
1176,289.970794,0.150930,0.028427,6336.151,12598.462,5212.455,0.109201,,0.0000,-258.850372,34.117199,-50.494457,9.984443,-14.174800,45.420567,2.829203,36.576649,-13.679734,17.364754,-1.324353,23.526354,-1.170978,unpitched,bright,medium,short,3
1177,290.121723,0.371519,0.024088,6384.297,12729.386,5073.170,0.150391,,0.0000,-279.142944,24.183714,-63.824635,11.778802,-6.357057,44.620850,-11.628123,16.943176,-18.914225,32.369389,-1.652970,19.995234,-0.967987,unpitched,bright,medium,long,3
1178,290.493243,0.255420,0.029139,3402.971,5863.585,3011.477,0.100374,,0.0000,-277.262787,122.064095,-84.328873,18.986609,-0.477876,14.992297,-7.064956,23.268923,-14.967598,1.134439,-3.979583,8.613563,-5.192360,unpitched,mid,medium,medium,3
1179,290.748662,0.104490,0.010046,5588.454,10458.677,4103.702,0.154150,,0.0000,-331.622223,30.582275,-93.841621,19.688900,-23.606792,37.162209,-17.130877,8.179664,-21.335705,23.633530,-6.878332,1.390895,-9.668411,unpitched,mid,soft,short,3
1180,290.853152,0.429569,0.026482,2121.959,3660.645,2598.388,0.058080,,0.0000,-372.952240,154.083862,-55.586033,20.570034,15.243868,15.103204,2.945641,18.186882,-2.593798,-4.494764,-1.860409,5.567441,4.488340,unpitched,dark,medium,long,1
1181,291.282721,0.626939,0.021132,1901.038,3948.798,2919.467,0.028791,,0.0000,-446.369598,144.115875,-23.640692,20.636564,16.703045,31.428204,7.833648,3.053954,17.204205,0.775373,-9.423673,7.965106,10.206891,unpitched,dark,medium,long,1
1182,291.909660,0.081270,0.020740,1939.707,3787.152,3174.955,0.015930,,0.0000,-425.620117,152.500305,-5.771355,34.808113,3.233613,32.771820,15.682357,4.761135,11.269588,0.472853,-11.029005,0.993009,-5.092980,unpitched,dark,medium,short,1
1183,291.990930,0.348299,0.010542,2401.240,5823.690,3226.580,0.051978,,0.0000,-428.438904,153.133347,-34.657017,32.718151,-21.739456,27.672712,5.640453,-12.980624,14.287019,4.501813,-21.042522,0.207730,1.500479,unpitched,dark,soft,long,2
1184,292.339229,0.452789,0.014289,1626.280,2800.931,2580.603,0.025610,,0.0000,-466.787750,177.944244,-39.627907,0.369735,32.430149,16.799152,6.639561,17.212870,12.334677,-10.156796,-9.909540,2.413520,1.663135,unpitched,dark,soft,long,1
1185,292.792018,0.371519,0.012805,2070.944,3403.592,2385.726,0.048523,,0.0000,-421.431763,175.873001,-76.626617,-2.509119,23.104570,9.486347,2.059344,21.084240,13.619530,-13.937007,-7.463912,8.040844,2.979280,unpitched,dark,soft,long,1
1186,293.163537,0.487619,0.011842,1756.057,2922.006,2528.315,0.033862,,0.0000,-438.490112,183.951370,-44.962299,-0.712208,17.316786,11.014988,4.516198,13.247686,1.919756,-15.979219,-9.456611,7.549594,1.583544,unpitched,dark,soft,long,1
1187,293.651156,0.220590,0.025064,5909.224,10944.250,4517.488,0.184717,,0.0000,-271.528137,59.139729,-68.274162,-8.765671,-8.521524,29.491749,-8.908331,26.462494,-18.500050,7.905653,-8.521193,20.513214,-1.688649,unpitched,bright,medium,medium,3
1188,293.871746,0.185760,0.017484,2237.090,3801.244,2700.412,0.043830,,0.0000,-380.423920,160.122391,-73.193336,-3.816388,24.457844,9.922536,-3.685906,29.534630,14.399981,-5.418411,-6.818371,10.189933,2.796312,unpitched,dark,soft,short,1
1189,294.057506,0.336689,0.030691,7096.663,13238.465,5055.232,0.235486,,0.0000,-236.618011,12.278179,-71.503090,-9.764878,-16.518152,30.794584,-15.882250,24.257067,-26.262896,7.125378,-9.564118,22.729168,-6.121065,unpitched,bright,medium,long,3
1190,294.394195,0.336689,0.022192,4500.804,8130.938,3993.713,0.133024,,0.0000,-377.551117,77.120308,-60.910500,11.636231,-0.118895,5.981685,-12.968862,9.394260,-1.956749,-12.731215,-20.095791,5.852907,-12.489242,unpitched,mid,medium,long,2
1191,294.730884,0.174150,0.003988,2865.196,5456.514,3662.441,0.072949,,0.0000,-492.235748,139.608047,-29.144609,23.369007,3.482605,21.117279,1.365704,3.232034,7.221636,-10.711062,-24.256958,-2.269370,-3.846679,unpitched,dark,soft,short,2
1192,294.905034,0.452789,0.003830,3207.297,6400.206,3572.712,0.095215,,0.0000,-476.077545,135.900269,-54.796803,11.352050,-19.509047,5.014029,-5.178641,-10.816950,8.827108,-12.561132,-26.185028,-3.662742,-5.726463,unpitched,mid,soft,long,2
1193,295.357823,0.162540,0.003152,2836.392,5901.636,4316.533,0.049979,,0.0000,-551.971497,142.683929,-6.363037,-0.134044,15.467031,20.773966,0.028186,7.428436,3.412788,-8.375273,-20.772875,-10.119257,-6.508870,unpitched,dark,soft,short,2
1194,295.520363,0.220590,0.012290,2985.290,5830.115,2882.305,0.094238,,0.0000,-356.050201,143.644135,-85.110672,8.926248,-35.331215,6.029412,-15.290380,-15.733027,2.836150,-9.380716,-27.313772,-4.612152,-14.505081,unpitched,mid,soft,medium,2
1195,295.740952,0.336689,0.019653,1335.362,2007.612,2920.453,0.019906,,0.0000,-516.001160,160.980804,11.556196,5.829556,13.441845,22.398027,11.161925,0.664534,8.648572,4.833391,6.658571,5.592755,1.857384,unpitched,dark,medium,long,1
1196,296.077642,0.267029,0.014101,4088.175,7355.929,3762.535,0.123047,,0.0000,-368.265625,83.359230,-60.202770,27.685099,-1.339998,18.173775,-15.309387,16.489779,-4.297127,-2.237516,-18.732796,8.956211,-5.584579,unpitched,mid,soft,medium,2
1197,296.344671,0.406349,0.009108,4750.042,8851.941,4212.767,0.149400,,0.0000,-416.715332,78.875870,-45.392277,10.518238,-25.201990,20.342960,-18.210947,0.301092,-6.248686,0.019960,-33.385468,-0.908877,-8.976248,unpitched,mid,soft,long,2
1198,296.751020,0.208980,0.006755,3473.665,7025.491,3408.519,0.115311,,0.0000,-418.754822,129.563004,-61.529682,20.182886,-35.946613,12.926097,-14.821162,-24.700577,4.368933,-7.140244,-35.360332,-7.315937,-10.025004,unpitched,mid,soft,short,2
1199,296.960000,0.429569,0.006869,3060.393,6509.261,3393.464,0.088173,,0.0000,-437.919525,138.376968,-50.659645,21.749889,-28.466909,9.610065,-16.658550,-26.603203,2.591370,-8.194441,-33.186249,-12.731952,-9.592124,unpitched,mid,soft,long,2
1200,297.389569,0.394739,0.003920,3182.801,5364.229,3352.021,0.095340,,0.0000,-503.060760,131.441605,-72.569908,0.363098,11.842684,0.067141,-3.429795,13.148487,2.914327,-21.489393,-27.744335,-7.553701,-5.737871,unpitched,mid,soft,long,2
1201,297.784308,0.394739,0.006702,2617.148,3977.309,2616.710,0.083841,,0.0000,-444.470795,153.586563,-88.865768,-5.055134,4.284090,-0.810300,-8.126617,13.849894,5.974683,-14.894680,-17.336798,3.454263,-4.828697,unpitched,dark,soft,long,2
1202,298.179048,0.243810,0.011028,2151.445,3534.382,2583.269,0.055087,,0.0000,-414.517120,171.902832,-68.055183,1.890728,4.373688,-1.306908,-1.590058,8.495654,4.358572,-8.904288,-6.123255,7.913775,-3.498692,unpitched,dark,soft,medium,2
1203,298.422857,0.197370,0.008505,1522.057,2580.396,2849.904,0.017253,,0.0000,-494.319183,177.377518,-19.091911,13.970784,21.185799,26.909969,11.806173,14.157621,3.594916,-3.027726,-9.944411,1.733794,-4.836573,unpitched,dark,soft,short,1
1204,298.620227,0.232200,0.017881,5605.494,10956.299,4851.506,0.160110,,0.0000,-310.931396,66.495644,-47.602695,-0.308000,-1.484391,32.514954,-6.485128,33.231293,-12.632522,12.400081,-7.085050,22.134384,0.347916,unpitched,mid,medium,medium,3
1205,298.852426,0.208980,0.029761,3625.259,6430.494,3535.887,0.071443,,0.0000,-336.723053,116.988129,-60.550999,-8.315615,19.810595,16.253325,-1.085320,27.185556,10.670519,3.626384,-1.730033,14.038466,1.570361,unpitched,mid,medium,short,1
