time,division,beat,phase
19.014240,32,47,2
19.065034,32,47,3
19.115828,8,47,1
19.115828,16,47,2
19.115828,32,47,4
19.166621,32,47,5
19.217415,16,47,3
19.217415,32,47,6
19.268209,32,47,7
19.319002,4,48,0
19.319002,8,48,0
19.319002,16,48,0
19.319002,32,48,0
19.372698,32,48,1
19.426395,16,48,1
19.426395,32,48,2
19.480091,32,48,3
19.533787,8,48,1
19.533787,16,48,2
19.533787,32,48,4
19.587483,32,48,5
19.641179,16,48,3
19.641179,32,48,6
19.694875,32,48,7
19.748571,4,49,0
19.748571,8,49,0
19.748571,16,49,0
19.748571,32,49,0
19.799365,32,49,1
19.850159,16,49,1
19.850159,32,49,2
19.900952,32,49,3
19.951746,8,49,1
19.951746,16,49,2
19.951746,32,49,4
20.002540,32,49,5
20.053333,16,49,3
20.053333,32,49,6
20.104127,32,49,7
20.154921,4,50,0
20.154921,8,50,0
20.154921,16,50,0
20.154921,32,50,0
20.207166,32,50,1
20.259410,16,50,1
20.259410,32,50,2
20.311655,32,50,3
20.363900,8,50,1
20.363900,16,50,2
20.363900,32,50,4
20.416145,32,50,5
20.468390,16,50,3
20.468390,32,50,6
20.520635,32,50,7
20.572880,4,51,0
20.572880,8,51,0
20.572880,16,51,0
20.572880,32,51,0
20.623673,32,51,1
20.674467,16,51,1
20.674467,32,51,2
20.725261,32,51,3
20.776054,8,51,1
20.776054,16,51,2
20.776054,32,51,4
20.826848,32,51,5
20.877642,16,51,3
20.877642,32,51,6
20.928435,32,51,7
20.979229,4,52,0
20.979229,8,52,0
20.979229,16,52,0
20.979229,32,52,0
21.028571,32,52,1
21.077914,16,52,1
21.077914,32,52,2
21.127256,32,52,3
21.176599,8,52,1
21.176599,16,52,2
21.176599,32,52,4
21.225941,32,52,5
21.275283,16,52,3
21.275283,32,52,6
21.324626,32,52,7
21.373968,4,53,0
21.373968,8,53,0
21.373968,16,53,0
21.373968,32,53,0
21.421859,32,53,1
21.469751,16,53,1
21.469751,32,53,2
21.517642,32,53,3
21.565533,8,53,1
21.565533,16,53,2
21.565533,32,53,4
21.613424,32,53,5
21.661315,16,53,3
21.661315,32,53,6
21.709206,32,53,7
21.757098,4,54,0
21.757098,8,54,0
21.757098,16,54,0
21.757098,32,54,0
21.804989,32,54,1
21.852880,16,54,1
21.852880,32,54,2
21.900771,32,54,3
21.948662,8,54,1
21.948662,16,54,2
21.948662,32,54,4
21.996553,32,54,5
22.044444,16,54,3
22.044444,32,54,6
22.092336,32,54,7
22.140227,4,55,0
22.140227,8,55,0
22.140227,16,55,0
22.140227,32,55,0
22.188118,32,55,1
22.236009,16,55,1
22.236009,32,55,2
22.283900,32,55,3
22.331791,8,55,1
22.331791,16,55,2
22.331791,32,55,4
22.379683,32,55,5
22.427574,16,55,3
22.427574,32,55,6
22.475465,32,55,7
22.523356,4,56,0
22.523356,8,56,0
22.523356,16,56,0
22.523356,32,56,0
22.571247,32,56,1
22.619138,16,56,1
22.619138,32,56,2
22.667029,32,56,3
22.714921,8,56,1
22.714921,16,56,2
22.714921,32,56,4
22.762812,32,56,5
22.810703,16,56,3
22.810703,32,56,6
22.858594,32,56,7
22.906485,4,57,0
22.906485,8,57,0
22.906485,16,57,0
22.906485,32,57,0
22.954376,32,57,1
23.002268,16,57,1
23.002268,32,57,2
23.050159,32,57,3
23.098050,8,57,1
23.098050,16,57,2
23.098050,32,57,4
23.145941,32,57,5
23.193832,16,57,3
23.193832,32,57,6
23.241723,32,57,7
23.289615,4,58,0
23.289615,8,58,0
23.289615,16,58,0
23.289615,32,58,0
23.337506,32,58,1
23.385397,16,58,1
23.385397,32,58,2
23.433288,32,58,3
23.481179,8,58,1
23.481179,16,58,2
23.481179,32,58,4
23.529070,32,58,5
23.576961,16,58,3
23.576961,32,58,6
23.624853,32,58,7
23.672744,4,59,0
23.672744,8,59,0
23.672744,16,59,0
23.672744,32,59,0
23.720635,32,59,1
23.768526,16,59,1
23.768526,32,59,2
23.816417,32,59,3
23.864308,8,59,1
23.864308,16,59,2
23.864308,32,59,4
23.912200,32,59,5
23.960091,16,59,3
23.960091,32,59,6
24.007982,32,59,7
24.055873,4,60,0
24.055873,8,60,0
24.055873,16,60,0
24.055873,32,60,0
24.105215,32,60,1
24.154558,16,60,1
24.154558,32,60,2
24.203900,32,60,3
24.253243,8,60,1
24.253243,16,60,2
24.253243,32,60,4
24.302585,32,60,5
24.351927,16,60,3
24.351927,32,60,6
24.401270,32,60,7
24.450612,4,61,0
24.450612,8,61,0
24.450612,16,61,0
24.450612,32,61,0
24.501406,32,61,1
24.552200,16,61,1
24.552200,32,61,2
24.602993,32,61,3
24.653787,8,61,1
24.653787,16,61,2
24.653787,32,61,4
24.704580,32,61,5
24.755374,16,61,3
24.755374,32,61,6
24.806168,32,61,7
24.856961,4,62,0
24.856961,8,62,0
24.856961,16,62,0
24.856961,32,62,0
24.907755,32,62,1
24.958549,16,62,1
24.958549,32,62,2
25.009342,32,62,3
25.060136,8,62,1
25.060136,16,62,2
25.060136,32,62,4
25.110930,32,62,5
25.161723,16,62,3
25.161723,32,62,6
25.212517,32,62,7
25.263311,4,63,0
25.263311,8,63,0
25.263311,16,63,0
25.263311,32,63,0
25.314104,32,63,1
25.364898,16,63,1
25.364898,32,63,2
25.415692,32,63,3
25.466485,8,63,1
25.466485,16,63,2
25.466485,32,63,4
25.517279,32,63,5
25.568073,16,63,3
25.568073,32,63,6
25.618866,32,63,7
25.669660,4,64,0
25.669660,8,64,0
25.669660,16,64,0
25.669660,32,64,0
25.720454,32,64,1
25.771247,16,64,1
25.771247,32,64,2
25.822041,32,64,3
25.872834,8,64,1
25.872834,16,64,2
25.872834,32,64,4
25.923628,32,64,5
25.974422,16,64,3
25.974422,32,64,6
26.025215,32,64,7
26.076009,4,65,0
26.076009,8,65,0
26.076009,16,65,0
26.076009,32,65,0
26.126803,32,65,1
26.177596,16,65,1
26.177596,32,65,2
26.228390,32,65,3
26.279184,8,65,1
26.279184,16,65,2
26.279184,32,65,4
26.329977,32,65,5
26.380771,16,65,3
26.380771,32,65,6
26.431565,32,65,7
26.482358,4,66,0
26.482358,8,66,0
26.482358,16,66,0
26.482358,32,66,0
26.533152,32,66,1
26.583946,16,66,1
26.583946,32,66,2
26.634739,32,66,3
26.685533,8,66,1
26.685533,16,66,2
26.685533,32,66,4
26.736327,32,66,5
26.787120,16,66,3
26.787120,32,66,6
26.837914,32,66,7
26.888707,4,67,0
26.888707,8,67,0
26.888707,16,67,0
26.888707,32,67,0
26.940952,32,67,1
26.993197,16,67,1
26.993197,32,67,2
27.045442,32,67,3
27.097687,8,67,1
27.097687,16,67,2
27.097687,32,67,4
27.149932,32,67,5
27.202177,16,67,3
27.202177,32,67,6
27.254422,32,67,7
27.306667,4,68,0
27.306667,8,68,0
27.306667,16,68,0
27.306667,32,68,0
27.356009,32,68,1
27.405351,16,68,1
27.405351,32,68,2
27.454694,32,68,3
27.504036,8,68,1
27.504036,16,68,2
27.504036,32,68,4
27.553379,32,68,5
27.602721,16,68,3
27.602721,32,68,6
27.652063,32,68,7
27.701406,4,69,0
27.701406,8,69,0
27.701406,16,69,0
27.701406,32,69,0
27.752200,32,69,1
27.802993,16,69,1
27.802993,32,69,2
27.853787,32,69,3
27.904580,8,69,1
27.904580,16,69,2
27.904580,32,69,4
27.955374,32,69,5
28.006168,16,69,3
28.006168,32,69,6
28.056961,32,69,7
28.107755,4,70,0
28.107755,8,70,0
28.107755,16,70,0
28.107755,32,70,0
28.158549,32,70,1
28.209342,16,70,1
28.209342,32,70,2
28.260136,32,70,3
28.310930,8,70,1
28.310930,16,70,2
28.310930,32,70,4
28.361723,32,70,5
28.412517,16,70,3
28.412517,32,70,6
28.463311,32,70,7
28.514104,4,71,0
28.514104,8,71,0
28.514104,16,71,0
28.514104,32,71,0
28.563447,32,71,1
28.612789,16,71,1
28.612789,32,71,2
28.662132,32,71,3
28.711474,8,71,1
28.711474,16,71,2
28.711474,32,71,4
28.760816,32,71,5
28.810159,16,71,3
28.810159,32,71,6
28.859501,32,71,7
28.908844,4,72,0
28.908844,8,72,0
28.908844,16,72,0
28.908844,32,72,0
28.958186,32,72,1
29.007528,16,72,1
29.007528,32,72,2
29.056871,32,72,3
29.106213,8,72,1
29.106213,16,72,2
29.106213,32,72,4
29.155556,32,72,5
29.204898,16,72,3
29.204898,32,72,6
29.254240,32,72,7
29.303583,4,73,0
29.303583,8,73,0
29.303583,16,73,0
29.303583,32,73,0
29.354376,32,73,1
29.405170,16,73,1
29.405170,32,73,2
29.455964,32,73,3
29.506757,8,73,1
29.506757,16,73,2
29.506757,32,73,4
29.557551,32,73,5
29.608345,16,73,3
29.608345,32,73,6
29.659138,32,73,7
29.709932,4,74,0
29.709932,8,74,0
29.709932,16,74,0
29.709932,32,74,0
29.759274,32,74,1
29.808617,16,74,1
29.808617,32,74,2
29.857959,32,74,3
29.907302,8,74,1
29.907302,16,74,2
29.907302,32,74,4
29.956644,32,74,5
30.005986,16,74,3
30.005986,32,74,6
30.055329,32,74,7
30.104671,4,75,0
30.104671,8,75,0
30.104671,16,75,0
30.104671,32,75,0
30.154014,32,75,1
30.203356,16,75,1
30.203356,32,75,2
30.252698,32,75,3
30.302041,8,75,1
30.302041,16,75,2
30.302041,32,75,4
30.351383,32,75,5
30.400726,16,75,3
30.400726,32,75,6
30.450068,32,75,7
30.499410,4,76,0
30.499410,8,76,0
30.499410,16,76,0
30.499410,32,76,0
30.550204,32,76,1
30.600998,16,76,1
30.600998,32,76,2
30.651791,32,76,3
30.702585,8,76,1
30.702585,16,76,2
30.702585,32,76,4
30.753379,32,76,5
30.804172,16,76,3
30.804172,32,76,6
30.854966,32,76,7
30.905760,4,77,0
30.905760,8,77,0
30.905760,16,77,0
30.905760,32,77,0
30.956553,32,77,1
31.007347,16,77,1
31.007347,32,77,2
31.058141,32,77,3
31.108934,8,77,1
31.108934,16,77,2
31.108934,32,77,4
31.159728,32,77,5
31.210522,16,77,3
31.210522,32,77,6
31.261315,32,77,7
31.312109,4,78,0
31.312109,8,78,0
31.312109,16,78,0
31.312109,32,78,0
31.362902,32,78,1
31.413696,16,78,1
31.413696,32,78,2
31.464490,32,78,3
31.515283,8,78,1
31.515283,16,78,2
31.515283,32,78,4
31.566077,32,78,5
31.616871,16,78,3
31.616871,32,78,6
31.667664,32,78,7
31.718458,4,79,0
31.718458,8,79,0
31.718458,16,79,0
31.718458,32,79,0
31.767800,32,79,1
31.817143,16,79,1
31.817143,32,79,2
31.866485,32,79,3
31.915828,8,79,1
31.915828,16,79,2
31.915828,32,79,4
31.965170,32,79,5
32.014512,16,79,3
32.014512,32,79,6
32.063855,32,79,7
32.113197,4,80,0
32.113197,8,80,0
32.113197,16,80,0
32.113197,32,80,0
32.162540,32,80,1
32.211882,16,80,1
32.211882,32,80,2
32.261224,32,80,3
32.310567,8,80,1
32.310567,16,80,2
32.310567,32,80,4
32.359909,32,80,5
32.409252,16,80,3
32.409252,32,80,6
32.458594,32,80,7
32.507937,4,81,0
32.507937,8,81,0
32.507937,16,81,0
32.507937,32,81,0
32.558730,32,81,1
32.609524,16,81,1
